,code,li_0_tmp,li_10_radio,li_10_tmp,li_5_radio,li_5_tmp,starttime
1531,SBCF,31.06,0.016097875080489377,31.56,-0.012878300064391454,30.66,1526270400000.0
1532,SBCF,28.38,-0.08456659619450313,25.98,-0.011627906976744127,28.05,1519966800000.0
1533,UMPQ,24.86,-0.05349959774738529,23.53,-0.04706355591311336,23.69,1527825600000.0
1534,UMPQ,23.14,-0.08988764044943828,21.06,-0.03154710458081247,22.41,1519966800000.0
1535,UMPQ,22.4,-0.029910714285714204,21.73,-0.0049107142857142605,22.29,1515128400000.0
1536,TCBI,94.4,-0.06779661016949158,88.0,0.006885593220338893,95.05,1519966800000.0
1537,HTBK,18.05,-0.025484764542936335,17.59,-0.03047091412742386,17.5,1527652800000.0
1538,HTBK,16.83,-0.03862150920974442,16.18,0.01426024955436732,17.07,1519966800000.0
1539,HTBK,16.73,-0.04303646144650322,16.01,-0.03407053197848178,16.16,1515474000000.0
1540,OPB,28.4,0.005281690140845146,28.55,0.0017605633802817153,28.45,1532923200000.0
1541,OPB,29.1,0.010309278350515367,29.4,-0.008591065292096219,28.85,1525406400000.0
1542,FFBC,33.55,-0.0342771982116244,32.4,-0.03725782414307005,32.3,1527825600000.0
1543,FFBC,29.05,-0.008605851979345954,28.8,-0.01721170395869191,28.55,1522036800000.0
1544,SFBS,43.7,-0.07871853546910766,40.26,0.01350114416475964,44.29,1519966800000.0
1545,TCBK,39.77,-0.013326628111641968,39.24,-0.058335428715111895,37.45,1529035200000.0
1546,TCBK,39.2,-0.06683673469387766,36.58,0.009693877551020292,39.58,1519966800000.0
1547,FRME,44.2,-0.08303167420814483,40.53,-0.004072398190045242,44.02,1519966800000.0
1548,FRME,44.36,-0.027051397655545602,43.16,-0.015329125338142464,43.68,1515474000000.0
1549,VBTX,29.08,-0.06843191196698757,27.09,0.003782668500687861,29.19,1519966800000.0
1550,NWBI,18.51,-0.010804970286331865,18.31,-0.016207455429497607,18.21,1534219200000.0
1551,KRNY,13.25,0.060377358490566094,14.05,0.022641509433962318,13.55,1523246400000.0
1552,KRNY,13.5,-0.037037037037037035,13.0,-0.007407407407407381,13.4,1519966800000.0
1553,TOWN,33.2,-0.01656626506024109,32.65,-0.013554216867469965,32.75,1530590400000.0
1554,TOWN,32.35,-0.05564142194744979,30.55,-0.0231839258114374,31.6,1515474000000.0
1555,OZK,53.04,-0.1217948717948718,46.58,-0.019984917043740617,51.98,1519966800000.0
1556,SFNC,33.35,-0.04947526236881565,31.7,-0.0434782608695653,31.9,1527652800000.0
1557,SFNC,30.45,-0.08045977011494251,28.0,0.009852216748768497,30.75,1519966800000.0
1558,MTRX,19.7,0.022842639593908594,20.15,0.027918781725888363,20.25,1532318400000.0
1559,MTRX,16.0,-0.021874999999999978,15.65,0.0,16.0,1523332800000.0
1560,MXWL,5.99,-0.023372287145242164,5.85,0.025041736227044985,6.14,1520398800000.0
1561,STBZ,31.12,0.012532133676092563,31.51,0.0314910025706941,32.1,1523246400000.0
1562,STBZ,30.29,0.009574116870254182,30.58,-0.04456916474083849,28.94,1518498000000.0
1563,ADXS,1.45,-0.07586206896551716,1.34,-0.006896551724137937,1.44,1533268800000.0
1564,FULT,17.7,-0.02824858757062147,17.2,-0.016949152542372923,17.4,1531713600000.0
1565,FULT,19.45,-0.10282776349614396,17.45,-0.01028277634961436,19.25,1519966800000.0
1566,FULT,18.8,-0.03989361702127659,18.05,-0.007978723404255433,18.65,1515128400000.0
1567,ENTA,89.34,0.06861428251623009,95.47,-0.020595477949406797,87.5,1523332800000.0
1568,ENTA,85.25,-0.05348973607038126,80.69,-0.0028152492668621102,85.01,1519966800000.0
1569,ENTA,84.95,-0.06203649205414945,79.68,0.04838140082401412,89.06,1516770000000.0
1570,ENTA,59.37,0.0271180731008927,60.98,-0.01987535792487788,58.19,1513746000000.0
1571,TBBK,10.96,-0.03375912408759133,10.59,0.0027372262773722044,10.99,1519966800000.0
1572,TSC,29.85,-0.0469011725293133,28.45,-0.045226130653266375,28.5,1535515200000.0
1573,TSC,24.35,-0.012320328542094484,24.05,-0.00410677618069821,24.25,1515474000000.0
1574,UVSP,28.9,-0.010380622837370145,28.6,-0.025951557093425608,28.15,1534219200000.0
1575,UVSP,28.0,0.019642857142857167,28.55,-0.02142857142857148,27.4,1518498000000.0
1576,TRST,9.4,-0.03191489361702135,9.1,-0.015957446808510675,9.25,1534478400000.0
1577,TRST,8.65,-0.011560693641618455,8.55,0.011560693641618455,8.75,1523246400000.0
1578,TRST,8.95,-0.06703910614525137,8.35,0.00558659217877103,9.0,1519966800000.0
1579,CNSL,12.08,-0.03725165562913901,11.63,0.01158940397350998,12.22,1534219200000.0
1580,CNSL,12.65,-0.02055335968379445,12.39,0.012648221343873528,12.81,1528344000000.0
1581,CALA,5.25,0.10476190476190472,5.8,0.007619047619047626,5.29,1537329600000.0
1582,CALA,6.35,0.007874015748031609,6.4,-0.07086614173228335,5.9,1523332800000.0
1583,CALA,9.05,-0.22651933701657465,7.0,-0.2154696132596686,7.1,1519794000000.0
1584,BUSE,31.59,-0.07565685343463123,29.2,-0.0031655587211143216,31.49,1519966800000.0
1585,MLNT,15.0,-0.17999999999999997,12.3,-0.060000000000000026,14.1,1516251600000.0
1586,PETX,4.26,-0.0727699530516431,3.95,-0.05164319248826286,4.04,1519966800000.0
1587,VOXX,5.55,-0.009009009009008978,5.5,0.0,5.55,1533614400000.0
1588,VOXX,5.75,0.18695652173913047,6.825,0.08695652173913043,6.25,1514523600000.0
1589,TILE,25.65,-0.038986354775828465,24.65,-0.019493177387914232,25.15,1519966800000.0
1590,FIBK,44.75,-0.03240223463687157,43.3,-0.03910614525139665,43.0,1527825600000.0
1591,FIBK,41.4,0.010869565217391373,41.85,-0.021739130434782573,40.5,1524110400000.0
1592,CHFC,57.16,0.005773268019594217,57.49,-0.007872638208537364,56.71,1531886400000.0
1593,CHFC,58.88,-0.10631793478260877,52.62,-0.010529891304347902,58.26,1519966800000.0
1594,CHFC,59.18,-0.06775937816830006,55.17,-0.018418384589388246,58.09,1516338000000.0
1595,CSBR,7.12,-0.10533707865168539,6.37,-0.10955056179775284,6.34,1529035200000.0
1596,SND,5.8,-0.027586206896551748,5.64,-0.0844827586206897,5.31,1532404800000.0
1597,NBTB,41.57,-0.04714938657685833,39.61,-0.026942506615347545,40.45,1531972800000.0
1598,CUTR,44.15,-0.07248018120045291,40.95,-0.1245753114382786,38.65,1531713600000.0
1599,PPBI,39.6,-0.0012626262626263703,39.55,-0.0012626262626263703,39.55,1534478400000.0
1600,PPBI,41.5,-0.003614457831325267,41.35,0.02530120481927704,42.55,1525752000000.0
1601,SYRS,12.37,-0.16168148746968472,10.37,-0.024252223120452623,12.07,1530763200000.0
1602,SYRS,13.31,-0.07362885048835464,12.33,-0.05634861006761833,12.56,1522987200000.0
1603,SYRS,12.73,-0.008641005498821776,12.62,0.0015710919088766358,12.75,1520398800000.0
1604,UBSH,39.4,-0.07842639593908621,36.31,0.004568527918781718,39.58,1519966800000.0
1605,BIOS,3.12,-0.012820512820512832,3.08,0.022435897435897384,3.19,1537243200000.0
1606,BIOS,2.67,-0.048689138576778986,2.54,-0.07116104868913856,2.48,1526961600000.0
1607,VUZI,7.2,0.034722222222222224,7.45,0.0,7.2,1528171200000.0
1608,VUZI,6.3,0.3015873015873015,8.2,0.38888888888888895,8.75,1513918800000.0
1609,HFWA,31.35,0.0,31.35,-0.051036682615630026,29.75,1518498000000.0
1610,AMED,117.54,0.04219840054449544,122.5,0.05266292326016673,123.73,1533787200000.0
1611,SIMO,49.85,-0.024473420260782322,48.63,-0.015646940822467426,49.07,1525838400000.0
1612,SPEX,1.0997,-0.03610075475129567,1.06,-0.047376557242884254,1.0476,1533182400000.0
1613,CARO,41.35,-0.07279322853688024,38.34,0.004836759371221178,41.55,1519966800000.0
1614,HURN,48.75,-0.012307692307692337,48.15,0.019487179487179547,49.7,1534737600000.0
1615,LHCG,77.23,0.09102680305580733,84.26,0.021235271267642113,78.87,1527134400000.0
1616,LHCG,75.34,0.03464295195115476,77.95,0.004380143350145982,75.67,1526011200000.0
1617,FBNC,42.92,-0.033550792171481936,41.48,-0.025396085740913406,41.83,1531886400000.0
1618,FBNC,37.19,-0.057542350094111336,35.05,0.0010755579456843008,37.23,1519966800000.0
1619,WAFD,35.9,-0.06267409470752089,33.65,-0.0027855153203343017,35.8,1519966800000.0
1620,CLSD,13.17,-0.3181473044798785,8.98,0.07213363705391035,14.12,1526270400000.0
1621,CLSD,12.95,-0.08494208494208492,11.85,-0.04015444015444013,12.43,1519707600000.0
1622,CLSD,7.22,-0.10803324099722983,6.44,-0.13850415512465375,6.22,1514350800000.0
1623,AVDL,8.31,-0.1383874849578821,7.16,-0.014440433212996508,8.19,1519189200000.0
1624,AVDL,11.7,-0.1905982905982905,9.47,-0.1299145299145299,10.18,1516251600000.0
1625,ADUS,62.6,0.10303514376996797,69.05,0.06549520766773165,66.7,1531454400000.0
1626,ADUS,52.25,0.03349282296650718,54.0,0.004784688995215311,52.5,1522296000000.0
1627,ADUS,46.05,0.1389793702497287,52.45,0.12052117263843658,51.6,1521518400000.0
1628,MRNS,4.9,-0.09387755102040815,4.44,-0.040816326530612276,4.7,1523246400000.0
1629,MATW,55.3,0.05334538878842682,58.25,0.009041591320072333,55.8,1527220800000.0
1630,AEGN,23.5,-0.06595744680851066,21.95,-0.021702127659574535,22.99,1519966800000.0
1631,ACHC,40.62,-0.10684391925160011,36.28,-0.01821762678483493,39.88,1534910400000.0
1632,ACHC,41.1,-0.04720194647201958,39.16,0.0014598540145984225,41.16,1519966800000.0
1633,WSFS,50.65,-0.07897334649555775,46.65,-0.003948667324777803,50.45,1519966800000.0
1634,IIN,50.05,0.21478521478521478,60.8,0.11688311688311692,55.9,1531713600000.0
1635,IIN,31.85,0.3830455259026686,44.05,0.10047095761381462,35.05,1527048000000.0
1636,CLVS,61.4,-0.18371335504885997,50.12,-0.03501628664495112,59.25,1516251600000.0
1637,NFBK,16.41,0.02985984156002428,16.9,-0.004265691651432071,16.34,1526443200000.0
1638,CGEN,3.95,-0.025316455696202552,3.85,-0.012658227848101333,3.9,1535342400000.0
1639,CGEN,4.0,0.08749999999999991,4.35,-0.025000000000000022,3.9,1519189200000.0
1640,CGEN,3.95,0.03797468354430366,4.1,0.01265822784810122,4.0,1518757200000.0
1641,STBA,47.53,-0.013254786450662793,46.9,-0.018304228908058162,46.66,1534478400000.0
1642,STBA,42.34,-0.06920170051960337,39.41,0.008502598016060448,42.7,1519966800000.0
1643,STBA,41.9,-0.0367541766109785,40.36,-0.020286396181384284,41.05,1515474000000.0
1644,HEES,38.0,-0.0034210526315790147,37.87,-0.0036842105263158046,37.86,1527825600000.0
1645,ARAY,4.1,0.05121951219512195,4.31,0.0975609756097562,4.5,1536897600000.0
1646,ARAY,4.1,-0.04878048780487799,3.9,-0.07317073170731704,3.8,1531886400000.0
1647,OIIM,2.27,-0.2026431718061674,1.81,-0.008810572687224677,2.25,1537329600000.0
1648,OIIM,1.61,0.04347826086956511,1.68,0.0310559006211179,1.66,1526011200000.0
1649,GOV,17.0,-0.004117647058823546,16.93,0.007647058823529353,17.13,1534219200000.0
1650,SLS,1.26,-0.12698412698412692,1.1,-0.08730158730158738,1.15,1535515200000.0
1651,CENT,44.94,-0.0309301290609702,43.55,-0.03004005340453926,43.59,1530158400000.0
1652,CCLP,5.4,0.027777777777777676,5.55,0.053703703703703705,5.69,1529985600000.0
1653,PETS,45.77,-0.18549268079528078,37.28,-0.037579200349574085,44.05,1529035200000.0
1654,PETS,39.79,0.15028901734104055,45.77,0.10404624277456649,43.93,1527825600000.0
1655,PETS,47.13,-0.08444727349883309,43.15,-0.08444727349883309,43.15,1520226000000.0
1656,AEZS,1.65,0.0363636363636364,1.71,0.06666666666666674,1.76,1524024000000.0
1657,NNBR,19.25,0.03116883116883124,19.85,0.03896103896103896,20.0,1534478400000.0
1658,NNBR,25.125,-0.09651741293532341,22.7,0.0009950248756218339,25.15,1519966800000.0
1659,JYNT,7.25,0.07034482758620687,7.76,0.027586206896551748,7.45,1523592000000.0
1660,RMBL,10.52,-0.03422053231939158,10.16,-0.1387832699619771,9.06,1536206400000.0
1661,SGRY,18.15,-0.14325068870523405,15.55,-0.08815426997245168,16.55,1534737600000.0
1662,SGRY,19.75,-0.17721518987341772,16.25,-0.1544303797468355,16.7,1525838400000.0
1663,CORT,21.31,0.11121539183481939,23.68,0.1938057250117317,25.44,1515387600000.0
1664,GLRE,13.25,-0.1056603773584906,11.85,0.003773584905660431,13.3,1534305600000.0
1665,GLRE,21.05,-0.13301662707838482,18.25,-0.07600950118764851,19.45,1516251600000.0
1666,PEIX,3.4,0.02941176470588238,3.5,-0.02941176470588238,3.3,1523246400000.0
1667,MHLD,8.3,-0.09638554216867477,7.5,0.03614457831325288,8.6,1531886400000.0
1668,ADMA,6.85,-0.05255474452554736,6.49,-0.08613138686131386,6.26,1535428800000.0
1669,TNAV,5.5,0.0363636363636364,5.7,0.054545454545454515,5.8,1518152400000.0
1670,STML,17.05,-0.0005865102639297104,17.04,0.0029325513196481355,17.1,1536552000000.0
1671,STML,16.0,-0.16249999999999998,13.4,-0.13437500000000002,13.85,1514264400000.0
1672,CYHHZ,0.0095,0.05263157894736847,0.01,-0.05263157894736847,0.009,1528430400000.0
1673,CYHHZ,0.0089,0.1910112359550562,0.0106,0.011235955056179707,0.009,1522987200000.0
1674,CYHHZ,0.01,0.00999999999999994,0.0101,0.0,0.01,1520913600000.0
1675,CYHHZ,0.006,0.6666666666666666,0.01,0.03333333333333328,0.0062,1519707600000.0
1676,CYHHZ,0.0086,-0.18604651162790697,0.007,-0.11627906976744186,0.0076,1515042000000.0
1677,SQQQ,16.58,0.0886610373944513,18.05,0.16767189384800973,19.36,1521000000000.0
1678,SQQQ,19.34,-0.09565667011375395,17.49,-0.05946225439503612,18.19,1517374800000.0
1679,VSTM,5.41,0.022181146025878024,5.53,0.020332717190388063,5.52,1526875200000.0
1680,AKCA,33.08,-0.13845223700120915,28.5,0.01813784764207985,33.68,1537156800000.0
1681,AKCA,32.99,0.0775992725068201,35.55,-0.0342528038799637,31.86,1531886400000.0
1682,AKCA,19.39,0.17998968540484778,22.88,0.11655492521918503,21.65,1516165200000.0
1683,PTE,25.85,0.17176015473887804,30.29,0.017408123791102487,26.3,1533700800000.0
1684,CCRC,12.42,0.11030595813204502,13.79,-0.023349436392914584,12.13,1518584400000.0
1685,MDCA,5.55,-0.10810810810810804,4.95,-0.009009009009008978,5.5,1530590400000.0
1686,MDCA,5.5,-0.0727272727272728,5.1,-0.027272727272727337,5.35,1530504000000.0
1687,MNTA,28.05,-0.062388591800356503,26.3,-0.04099821746880578,26.9,1536292800000.0
1688,MNTA,28.65,0.033158813263525405,29.6,0.07504363001745208,30.8,1531195200000.0
1689,MNTA,23.75,0.021052631578947368,24.25,0.0,23.75,1526356800000.0
1690,MNTA,14.75,0.11186440677966092,16.4,-0.03050847457627114,14.3,1514350800000.0
1691,EXFO,3.45,0.0,3.45,0.05797101449275354,3.65,1529640000000.0
1692,CHKE,1.55,-0.1290322580645161,1.35,-0.1290322580645161,1.35,1521172800000.0
1693,IPCI,7.671,-0.19176117846434623,6.2,-0.10050840829096597,6.9,1517979600000.0
1694,IMDZ,4.95,-0.13131313131313138,4.3,-0.060606060606060566,4.65,1530158400000.0
1695,IMDZ,4.4,0.0,4.4,0.056818181818181816,4.65,1528171200000.0
1696,IMDZ,3.875,-0.07096774193548384,3.6,-0.0967741935483871,3.5,1523419200000.0
1697,IMDZ,3.75,-0.013333333333333286,3.7,-0.07999999999999995,3.45,1523246400000.0
1698,IMDZ,4.1,-0.08536585365853651,3.75,-0.0670731707317072,3.825,1513918800000.0
1699,BITA,22.58,-0.09875996457041616,20.35,-0.023029229406554455,22.06,1534737600000.0
1700,BEDU,14.99,0.2528352234823216,18.78,0.03735823882588395,15.55,1525147200000.0
1701,CWEB,36.25,-0.1514482758620689,30.76,0.017379310344827658,36.88,1534305600000.0
1702,TECL,170.03,-0.03452331941422104,164.16,-0.07633946950538134,157.05,1534910400000.0
1703,SXE,1.99,0.05527638190954779,2.1,0.0703517587939698,2.13,1515474000000.0
1704,AXON,2.34,-0.05982905982905969,2.2,-0.008547008547008555,2.32,1537243200000.0
1705,EDC,88.63,-0.15130317048403472,75.22,-0.014554891120388042,87.34,1534478400000.0
1706,EDC,168.6,-0.3053973902728351,117.11,-0.16678529062870703,140.48,1516338000000.0
1707,BRZU,18.84,0.2489384288747347,23.53,-0.00743099787685778,18.7,1536897600000.0
1708,TWLO,44.09,0.2528918122023134,55.24,0.19119981855295984,52.52,1525060800000.0
1709,RUBI,3.47,-0.05475504322766581,3.28,-0.09510086455331414,3.14,1531368000000.0
1710,RUBI,1.83,-0.07650273224043723,1.69,-0.03278688524590167,1.77,1518411600000.0
1711,ENZ,6.78,-0.028023598820059052,6.59,-0.0353982300884956,6.54,1525924800000.0
1712,CIG,1.99,0.07537688442211062,2.14,0.0,1.99,1530504000000.0
1713,CIG,2.35,-0.02978723404255331,2.28,-0.012765957446808616,2.32,1516683600000.0
1714,BSTI,7.91,-0.1491782553729456,6.73,-0.1264222503160556,6.91,1534910400000.0
1715,SE,14.75,-0.0616949152542373,13.84,-0.03796610169491529,14.19,1532923200000.0
1716,EDN,58.95,-0.005767599660729489,58.61,0.061068702290076236,62.55,1515646800000.0
1717,I,3.95,0.23037974683544307,4.86,0.2050632911392404,4.76,1518670800000.0
1718,SQ,80.8,0.11930693069306932,90.44,0.07920792079207928,87.2,1534824000000.0
1719,YINN,36.2,-0.19751381215469618,29.05,-0.08950276243093927,32.96,1527652800000.0
1720,GOOS,31.8,0.025157232704402538,32.6,0.04433962264150944,33.21,1513918800000.0
1721,CVNA,40.39,0.03466204506065854,41.79,-0.060906164892300094,37.93,1528344000000.0
1722,SITE,89.89,-0.06852820113472018,83.73,0.023806875069529432,92.03,1528344000000.0
1723,WTW,59.44,0.05854643337819657,62.92,0.09118438761776584,64.86,1515128400000.0
1724,NPTN,6.71,0.05067064083457524,7.05,-0.037257824143070044,6.46,1526356800000.0
1725,NPTN,7.17,-0.14923291492329152,6.1,-0.005578800557880061,7.13,1519966800000.0
1726,LABU,107.76,-0.262249443207127,79.5,-0.06078322197475883,101.21,1516251600000.0
1727,W,105.41,0.08946020301679164,114.84,0.051797742149701245,110.87,1527825600000.0
1728,W,94.99,0.16717549215706928,110.87,0.10969575744815246,105.41,1527134400000.0
1729,W,86.26,-0.21655460236494325,67.58,-0.08474379782054257,78.95,1519966800000.0
1730,W,97.52,-0.16714520098441343,81.22,-0.23082444626743223,75.01,1518152400000.0
1731,PSTG,21.13,-0.08282063416942737,19.38,-0.05300520586843339,20.01,1520398800000.0
1732,TDOC,62.35,0.007217321571772185,62.8,-0.10665597433841216,55.7,1528862400000.0
1733,QLD,101.71,-0.026644381083472557,99.0,-0.052993805918788724,96.32,1534910400000.0
1734,EZA,75.98,-0.12727033429849963,66.31,-0.09476177941563572,68.78,1516338000000.0
1735,NOW,181.51,0.026665197509779096,186.35,-0.01829100325050958,178.19,1527134400000.0
1736,NOW,160.4,0.0770573566084787,172.76,0.03908977556109714,166.67,1518670800000.0
1737,CRCM,19.28,0.02697095435684645,19.8,-0.014522821576763543,19.0,1534392000000.0
1738,CRCM,21.15,0.03687943262411353,21.93,0.043971631205673746,22.08,1527134400000.0
1739,CRCM,18.6,0.045161290322580636,19.44,-0.0010752688172044691,18.58,1525320000000.0
1740,CRCM,18.77,-0.0031965903036760106,18.71,-0.032498668087373436,18.16,1518757200000.0
1741,HPE,16.79,-0.012507444907683195,16.58,-0.015485407980940918,16.53,1534996800000.0
1742,HPE,17.67,-0.12167515563101312,15.52,-0.006225240520656648,17.56,1525406400000.0
1743,HPE,17.56,-0.029043280182232234,17.05,-0.007972665148063612,17.42,1523246400000.0
1744,BOOT,24.96,-0.05568910256410259,23.57,-0.06450320512820511,23.35,1531713600000.0
1745,BOOT,19.75,0.039493670886076006,20.53,-0.004050632911392319,19.67,1524110400000.0
1746,SN,5.41,0.10720887245841036,5.99,-0.009242144177449136,5.36,1513746000000.0
1747,DIN,78.26,-0.04663940710452345,74.61,-0.008177868642984929,77.62,1528948800000.0
1748,DDD,19.0,0.10999999999999999,21.09,0.13736842105263156,21.61,1533614400000.0
1749,EMQQ,33.689,-0.09673780759298288,30.43,-0.020748612306687585,32.99,1534478400000.0
1750,RH,160.87,-0.13159694162988758,139.7,-0.05917821843724753,151.35,1528430400000.0
1751,NOAH,58.67,0.0835179819328447,63.57,0.13311743650928928,66.48,1525233600000.0
1752,GDDY,54.55,-0.0584784601283226,51.36,0.02676443629697527,56.01,1516251600000.0
1753,NVTA,10.06,0.30815109343936375,13.16,0.07852882703777327,10.85,1533614400000.0
1754,NVTA,8.11,0.06165228113440198,8.61,0.032059186189889004,8.37,1530504000000.0
1755,NVTA,8.12,-0.0948275862068965,7.35,-0.0049261083743841316,8.08,1528430400000.0
1756,NVTA,5.2,0.07499999999999994,5.59,0.06538461538461536,5.54,1522641600000.0
1757,NVTA,6.8,0.1161764705882353,7.59,0.10147058823529417,7.49,1519275600000.0
1758,V,147.03,0.004080799836767968,147.63,-0.017207372645038434,144.5,1534910400000.0
1759,V,131.82,-0.004096495220755516,131.28,-0.014337733272644412,129.93,1525406400000.0
1760,SM,31.65,0.024012638230647646,32.41,-0.0009478672985781228,31.62,1536638400000.0
1761,SM,20.81,0.13118692936088422,23.54,0.09706871696299854,22.83,1523332800000.0
1762,SM,22.94,0.17218831734960763,26.89,0.050130775937227486,24.09,1513573200000.0
1763,SID,2.21,0.085972850678733,2.4,0.03167420814479631,2.28,1536897600000.0
1764,TEVA,21.12,0.036458333333333315,21.89,0.02414772727272718,21.63,1525924800000.0
1765,NE,5.38,0.009293680297397737,5.43,0.11710037174721188,6.01,1525665600000.0
1766,NE,5.32,-0.04135338345864673,5.1,-0.060150375939849676,5.0,1514955600000.0
1767,CURE,56.22,-0.004802561366061829,55.95,0.02561366061899676,57.66,1515474000000.0
1768,VMW,150.0,-0.24580000000000002,113.13,-0.18186666666666668,122.72,1516338000000.0
1769,HUBS,142.1,-0.09394792399718505,128.75,-0.1389866291344124,122.35,1528862400000.0
1770,STON,5.37,0.14338919925512095,6.14,0.14711359404096835,6.16,1517547600000.0
1771,USM,43.93,-0.015251536535397263,43.26,-0.0031868882312770445,43.79,1533787200000.0
1772,RHT,172.47,-0.04273206934539343,165.1,-0.05328462921087724,163.28,1525406400000.0
1773,RHT,160.53,0.015760294026038752,163.06,0.0006229365227682945,160.63,1523246400000.0
1774,RHT,144.66,0.060832296419189906,153.46,0.0053919535462463785,145.44,1518584400000.0
1775,MED,88.96,-0.0022482014388487933,88.76,0.01045413669064756,89.89,1519966800000.0
1776,MED,73.4,-0.06389645776566773,68.71,-0.018801089918256263,72.02,1515474000000.0
1777,GPN,113.26,-0.08237683206780856,103.93,-0.04008476072752963,108.72,1516338000000.0
1778,GKOS,62.86,-0.0014317531021316625,62.77,0.0036589245943366845,63.09,1534910400000.0
1779,GKOS,37.77,0.1593857558909186,43.79,0.0005295207836906545,37.79,1527048000000.0
1780,GLOB,52.31,0.06843815714012613,55.89,0.037468935194035574,54.27,1527134400000.0
1781,DATA,113.04,-0.011588818117480557,111.73,0.027600849256900126,116.16,1535515200000.0
1782,LYV,40.11,0.12365993517825981,45.07,-0.015956120668162568,39.47,1523851200000.0
1783,VNM,17.71,-0.07679277244494633,16.35,-0.03500846979107854,17.09,1527652800000.0
1784,BST,35.31,-0.023789294817332295,34.47,-0.016142735768904,34.74,1535083200000.0
1785,BST,33.0,-0.05757575757575753,31.1,-0.056363636363636345,31.14,1520226000000.0
1786,EFX,122.25,0.02846625766871169,125.73,0.007934560327198355,123.22,1514869200000.0
1787,BPT,34.05,0.07430249632892809,36.58,0.07929515418502212,36.75,1537243200000.0
1788,BPT,29.05,0.0619621342512909,30.85,0.04475043029259899,30.35,1529380800000.0
1789,XIN,4.71,-0.04246284501061575,4.51,0.004246284501061669,4.73,1536206400000.0
1790,XIN,4.9,-0.1020408163265306,4.4,-0.061224489795918505,4.6,1530849600000.0
1791,MNK,21.51,0.03998140399814037,22.37,0.01813110181311004,21.9,1530763200000.0
1792,PAYC,162.09,-0.0438645197112716,154.98,-0.053118637793818334,153.48,1536206400000.0
1793,PAYC,152.34,0.042799002231849875,158.86,-0.025731915452277904,148.42,1534824000000.0
1794,PAYC,109.52,-0.05907596785975164,103.05,-0.07149379108838567,101.69,1525320000000.0
1795,PAYC,110.2,0.03321234119782211,113.86,-0.019600725952813036,108.04,1520226000000.0
1796,TLRA,3.58,0.12849162011173182,4.04,0.18156424581005595,4.23,1534737600000.0
1797,GNK,13.73,0.07501820830298611,14.76,0.01820830298616169,13.98,1518584400000.0
1798,TWTR,33.39,0.019466906259359047,34.04,0.007187780772686492,33.63,1525665600000.0
1799,GUSH,45.19,-0.20491259128125688,35.93,-0.20424872759460053,35.96,1526270400000.0
1800,GUSH,31.27,0.16917173009274072,36.56,0.0716341541413495,33.51,1513746000000.0
1801,SFUN,5.28,0.009469696969696935,5.33,0.045454545454545324,5.52,1525320000000.0
1802,SFUN,5.04,0.09523809523809515,5.52,0.04761904761904766,5.28,1524715200000.0
1803,FDC,20.05,0.08329177057356599,21.72,0.08029925187032416,21.66,1527825600000.0
1804,IGV,205.52,-0.002676138575321192,204.97,-0.02345270533281443,200.7,1536292800000.0
1805,EXG,9.64,0.007261410788381772,9.71,0.01867219917012445,9.82,1515128400000.0
1806,MGY,9.75,0.03589743589743586,10.1,0.03897435897435905,10.13,1520571600000.0
1807,MGY,9.75,0.036923076923076864,10.11,0.04102564102564106,10.15,1520485200000.0
1808,MGY,9.75,0.034871794871794856,10.09,0.04410256410256407,10.18,1520398800000.0
1809,MGY,9.75,0.03794871794871787,10.12,0.042051282051282064,10.16,1520312400000.0
1810,MGY,9.75,0.04102564102564106,10.15,-0.0020512820512820075,9.73,1520226000000.0
1811,MGY,9.75,0.03897435897435905,10.13,0.0,9.75,1519966800000.0
1812,MGY,9.75,0.04102564102564106,10.15,0.0,9.75,1519880400000.0
1813,MGY,9.72,0.0030864197530863537,9.75,0.0030864197530863537,9.75,1519102800000.0
1814,MGY,9.75,-0.006153846153846205,9.69,-0.004102564102564015,9.71,1517202000000.0
1815,MGY,9.74,0.0,9.74,0.003080082135523548,9.77,1513918800000.0
1816,AYX,33.75,0.11703703703703712,37.7,0.031111111111111027,34.8,1518584400000.0
1817,TDF,23.1,-0.048484848484848526,21.98,-0.005627705627705738,22.97,1527652800000.0
1818,BEL,16.15,0.04643962848297214,16.9,0.021671826625387088,16.5,1534219200000.0
1819,BEL,12.45,0.004016064257028169,12.5,-0.02811244979919676,12.1,1518757200000.0
1820,MCHI,72.14,-0.05946770169115617,67.85,-0.023010812309398346,70.48,1527652800000.0
1821,WLL,38.33,0.0970519175580485,42.05,0.05113488129402559,40.29,1523332800000.0
1822,WLL,26.74,0.1136873597606583,29.78,0.03926701570680631,27.79,1513746000000.0
1823,BSBR,10.21,0.028403525954946045,10.5,-0.013712047012732669,10.07,1514437200000.0
1824,SA,11.5,-0.0347826086956522,11.1,-0.030434782608695622,11.15,1513746000000.0
1825,AB,30.25,-0.0545454545454545,28.6,0.006611570247933861,30.45,1531713600000.0
1826,PBR,11.5,0.20956521739130435,13.91,0.04956521739130437,12.07,1536897600000.0
1827,WRD,24.3,0.08930041152263367,26.47,0.02674897119341558,24.95,1523419200000.0
1828,RST,15.2,0.08223684210526316,16.45,0.026973684210526327,15.61,1525320000000.0
1829,TMUS,62.18,0.061112898037954395,65.98,0.04486973303312961,64.97,1532577600000.0
