code,exp2015,exp2016,exp2017,exp2018,income2015,income2016,income2017,income2018,net2015,net2016,net2017,net2018,sale2015,sale2016,sale2017,sale2018
RHP,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,3.12亿_--,3.20亿_2.56%,3.45亿_7.81%,3.61亿_4.64%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,2891.60万_--,2792.80万_-3.42%,2809.70万_0.61%,3122.10万_11.12%
RHT,9203.90万_--,1.08亿_17.34%,1.22亿_12.96%,1.54亿_26.23%,4.64亿_--,5.44亿_17.24%,6.29亿_15.62%,7.72亿_22.73%,9203.90万_--,1.08亿_17.34%,1.22亿_12.96%,1.54亿_26.23%,2.34亿_--,2.82亿_20.51%,3.20亿_13.48%,3.74亿_16.88%
RIBT,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,0_0,991.40万_-7.09%,323.40万_-67.38%,314.90万_-2.63%,0_0,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,0_0,316.90万_-24.85%,295.60万_-6.72%,246.00万_-16.78%,0_0
RICK,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,3834.50万_--,3069.80万_-19.94%,3114.10万_1.44%,3058.50万_-1.79%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,5441.30万_--,2222.90万_-59.15%,2594.80万_16.73%,2806.50万_8.16%
RIF,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
RIG,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,14.56亿_--,12.49亿_-14.22%,6.29亿_-49.64%,7.48亿_18.92%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,2.70亿_--,2.73亿_1.11%,2.27亿_-16.85%,2.58亿_13.66%
RIGL,1656.30万_--,1163.40万_-29.76%,1156.10万_-0.63%,1376.70万_19.08%,853.70万_--,300.00万_-64.86%,0.00元_-100.00%,3785.70万_INF%,1656.30万_--,1163.40万_-29.76%,1156.10万_-0.63%,1376.70万_19.08%,472.10万_--,715.30万_51.51%,1465.40万_104.87%,2137.00万_45.83%
RILY,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,1976.10万_--,9317.80万_371.52%,1.10亿_18.05%,1.02亿_-7.27%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,1256.70万_--,3328.30万_164.84%,8017.20万_140.88%,7707.90万_-3.86%
RING,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
RIO,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
RIOT,47.27万_-48.21%,-24.95万_-152.78%,-4.3万_82.77%,0_0,8494.00元_-89.23%,0.00元_-100.00%,17.30万_INF%,0_0,47.27万_-48.21%,-24.95万_-152.78%,-4.3万_82.77%,0_0,250.75万_65.27%,170.68万_-31.93%,549.03万_221.67%,0_0
RJF,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
RJI,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
RL,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,18.85亿_--,18.71亿_-0.74%,15.65亿_-16.35%,15.29亿_-2.30%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,8.44亿_--,11.87亿_40.64%,10.46亿_-11.88%,11.00亿_5.16%
RLGT,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,1.96亿_--,1.82亿_-7.14%,2.02亿_10.99%,2.34亿_15.84%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,897.52万_--,954.60万_6.36%,-1884.2万_-297.38%,-2158.9万_-14.58%
RLGY,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,0_0,12.80亿_3.64%,13.21亿_3.20%,13.99亿_5.90%,0_0,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,0_0,1.85亿_-1.60%,2.00亿_8.11%,2.10亿_5.00%,0_0
RLI,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
RLJ,0_0,0_0,0.00元_--,0.00元_NaN%,0_0,0_0,0.00元_--,0.00元_NaN%,0_0,0_0,0.00元_--,0.00元_NaN%,0_0,0_0,1169.60万_--,1113.60万_-4.79%
RMAX,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,4327.40万_--,4376.20万_1.13%,4851.00万_10.85%,5084.10万_4.81%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,2977.60万_--,2978.30万_0.02%,3261.30万_9.50%,3546.90万_8.76%
RMBL,0_0,0.00元_--,0.00元_NaN%,0_0,0_0,0.00元_--,328.51万_INF%,0_0,0_0,0.00元_--,0.00元_NaN%,0_0,0_0,15.38万_--,326.26万_2021.33%,0_0
RMBS,2560.40万_--,3874.40万_51.32%,3941.70万_1.74%,3739.50万_-5.13%,7677.30万_--,9755.90万_27.07%,1.02亿_4.55%,6856.30万_-32.78%,2560.40万_--,3874.40万_51.32%,3941.70万_1.74%,3739.50万_-5.13%,1685.30万_--,2546.60万_51.11%,2881.80万_13.16%,2476.80万_-14.05%
RMD,2852.30万_--,3438.00万_20.53%,3670.60万_6.77%,3965.70万_8.04%,4.53亿_--,5.19亿_14.57%,5.57亿_7.32%,6.24亿_12.03%,2852.30万_--,3438.00万_20.53%,3670.60万_6.77%,3965.70万_8.04%,1.31亿_--,1.48亿_12.98%,1.95亿_31.76%,2.03亿_4.10%
RMT,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
RMTI,202.97万_--,120.07万_-40.84%,212.64万_77.10%,0_0,1413.26万_--,1338.98万_-5.26%,1483.80万_10.82%,0_0,202.97万_--,120.07万_-40.84%,212.64万_77.10%,0_0,608.96万_--,604.97万_-0.66%,586.99万_-2.97%,0_0
RNG,1531.20万_--,1741.70万_13.75%,2036.20万_16.91%,2723.00万_33.73%,5845.60万_--,1.05亿_79.62%,1.41亿_34.29%,1.89亿_34.04%,1531.20万_--,1741.70万_13.75%,2036.20万_16.91%,2723.00万_33.73%,5126.10万_--,5666.90万_10.55%,8742.00万_54.26%,1.21亿_38.41%
RNN,291.63万_--,208.50万_-28.51%,326.36万_56.53%,273.00万_-16.35%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,291.63万_--,208.50万_-28.51%,326.36万_56.53%,273.00万_-16.35%,145.09万_--,183.41万_26.41%,163.46万_-10.88%,223.65万_36.82%
RNP,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
RNR,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
RNST,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
RNWK,894.50万_--,673.80万_-24.67%,762.50万_13.16%,739.10万_-3.07%,-292.6万_--,-753.6万_-157.55%,1886.50万_350.33%,1655.70万_-12.23%,894.50万_--,673.80万_-24.67%,762.50万_13.16%,739.10万_-3.07%,1264.60万_--,1348.60万_6.64%,1077.70万_-20.09%,1044.20万_-3.11%
ROAD,0_0,0_0,0.00元_--,0.00元_NaN%,0_0,0_0,1.88亿_--,2.16亿_14.89%,0_0,0_0,0.00元_--,0.00元_NaN%,0_0,0_0,1386.20万_--,1473.10万_6.27%
ROBO,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
ROCK,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,2.82亿_--,2.32亿_-17.73%,2.58亿_11.21%,2.41亿_-6.59%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,4151.60万_--,4307.80万_3.76%,3393.50万_-21.22%,3326.10万_-1.99%
RODM,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
ROG,0_0,0_0,803.50万_--,856.10万_6.55%,0_0,0_0,2.09亿_--,2.23亿_6.70%,0_0,0_0,803.50万_--,856.10万_6.55%,0_0,0_0,4806.10万_--,4096.60万_-14.76%
ROIC,0_0,0_0,0.00元_--,0.00元_NaN%,0_0,0_0,0.00元_--,0.00元_NaN%,0_0,0_0,0.00元_--,0.00元_NaN%,0_0,0_0,331.30万_--,362.70万_9.48%
ROK,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,16.07亿_--,15.39亿_-4.23%,16.68亿_8.38%,17.30亿_3.72%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,3.61亿_--,4.02亿_11.36%,4.25亿_5.72%,4.18亿_-1.65%
ROKU,0_0,1947.70万_--,3129.50万_60.68%,5100.00万_62.97%,0_0,1.47亿_--,1.88亿_27.89%,2.76亿_46.81%,0_0,1947.70万_--,3129.50万_60.68%,5100.00万_62.97%,0_0,2180.70万_--,3267.20万_49.82%,5580.40万_70.80%
ROL,0_0,0_0,0.00元_--,0.00元_NaN%,0_0,0_0,4.15亿_--,4.45亿_7.23%,0_0,0_0,0.00元_--,0.00元_NaN%,0_0,0_0,1.39亿_--,1.52亿_9.35%
ROLL,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,1.13亿_--,1.62亿_43.36%,1.60亿_-1.23%,1.80亿_12.50%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,1912.90万_--,2620.20万_36.98%,2622.60万_0.09%,2958.90万_12.82%
ROP,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,9.44亿_--,10.11亿_7.10%,12.27亿_21.36%,13.76亿_12.14%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,3.00亿_--,3.38亿_12.67%,4.18亿_23.67%,5.09亿_21.77%
ROSE,0.00元_--,0.00元_NaN%,0.00元_NaN%,0_0,2948.70万_--,1144.20万_-61.20%,2877.50万_151.49%,0_0,0.00元_--,0.00元_NaN%,0.00元_NaN%,0_0,2759.32万_--,1112.60万_-59.68%,1463.10万_31.50%,0_0
ROST,0_0,0.00元_--,0.00元_NaN%,0.00元_NaN%,0_0,32.51亿_--,35.10亿_7.97%,40.68亿_15.90%,0_0,0.00元_--,0.00元_NaN%,0.00元_NaN%,0_0,4.51亿_--,4.94亿_9.53%,5.53亿_11.94%
ROX,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,1615.70万_--,1996.34万_23.56%,2258.09万_13.11%,2407.15万_6.60%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,657.06万_--,649.14万_-1.21%,764.83万_17.82%,718.91万_-6.00%
ROYT,0_0,0_0,0.00元_--,0.00元_NaN%,0_0,0_0,0.00元_--,0.00元_NaN%,0_0,0_0,0.00元_--,0.00元_NaN%,0_0,0_0,16.60万_--,46.30万_178.92%
RP,1588.00万_--,1871.40万_17.85%,2589.00万_38.35%,2977.20万_14.99%,1.22亿_--,1.49亿_22.13%,1.88亿_26.17%,2.27亿_20.74%,1588.00万_--,1871.40万_17.85%,2589.00万_38.35%,2977.20万_14.99%,4742.70万_--,5692.60万_20.03%,7542.90万_32.50%,8731.00万_15.75%
RPAI,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,1470.80万_--,1123.30万_-23.63%,1135.60万_1.09%,1043.40万_-8.12%
RPD,1425.60万_--,1106.50万_-22.38%,1410.20万_27.45%,1782.80万_26.42%,3285.30万_--,4503.40万_37.08%,5773.10万_28.19%,6877.00万_19.12%,1425.60万_--,1106.50万_-22.38%,1410.20万_27.45%,1782.80万_26.42%,3050.60万_--,3223.20万_5.66%,3981.40万_23.52%,4246.80万_6.67%
RPG,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
RPM,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,13.73亿_--,14.27亿_3.93%,14.93亿_4.63%,15.58亿_4.35%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,3.95亿_--,4.25亿_7.59%,4.54亿_6.82%,4.66亿_2.64%
RPT,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,570.90万_--,496.60万_-13.01%,738.30万_48.67%,646.50万_-12.43%
RPV,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
RQI,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
RRC,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,5605.10万_--,3.73亿_565.47%,8.50亿_127.88%,13.40亿_57.65%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,9059.70万_--,8458.40万_-6.64%,7429.10万_-12.17%,-7642.2万_-202.87%
RRD,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,-14.41亿_--,18.59亿_229.01%,19.26亿_3.60%,17.63亿_-8.46%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,-2.09亿_--,2.67亿_227.75%,2.56亿_-4.12%,2.48亿_-3.12%
RRGB,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,2.95亿_--,3.10亿_5.08%,3.44亿_10.97%,3.07亿_-10.76%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,1.45亿_--,-2.75亿_-289.66%,-2.99亿_-8.73%,-2.94亿_1.67%
RRR,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,3.31亿_--,3.97亿_19.94%,3.77亿_-5.04%,4.04亿_7.16%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,1.08亿_--,1.32亿_22.22%,1.36亿_3.03%,1.40亿_2.94%
RRTS,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,4.89亿_--,5.51亿_12.68%,5.60亿_1.63%,5.52亿_-1.43%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,-1.87亿_--,8383.70万_144.83%,8349.30万_-0.41%,9487.40万_13.63%
RS,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,20.26亿_--,20.62亿_1.78%,23.76亿_15.23%,28.14亿_18.43%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,4.63亿_--,4.96亿_7.13%,5.35亿_7.86%,5.59亿_4.49%
RSG,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,22.90亿_--,23.79亿_3.89%,25.60亿_7.61%,25.30亿_-1.17%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,5.08亿_--,4.95亿_-2.56%,5.42亿_9.49%,5.37亿_-0.92%
RSP,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
RST,695.80万_--,660.70万_-5.04%,560.40万_-15.18%,642.00万_14.56%,5801.50万_--,5167.80万_-10.92%,4478.90万_-13.33%,4457.40万_-0.48%,695.80万_--,660.70万_-5.04%,560.40万_-15.18%,642.00万_14.56%,4554.20万_--,3728.30万_-18.13%,3321.30万_-10.92%,3274.20万_-1.42%
RSX,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
RTEC,1033.40万_--,1130.90万_9.43%,1081.00万_-4.41%,1222.40万_13.08%,5105.70万_--,5407.60万_5.91%,6008.10万_11.10%,6278.00万_4.49%,1033.40万_--,1130.90万_9.43%,1081.00万_-4.41%,1222.40万_13.08%,1045.60万_--,1021.60万_-2.30%,992.50万_-2.85%,1112.80万_12.12%
RTIX,357.30万_--,405.60万_13.52%,314.60万_-22.44%,411.30万_30.74%,7612.10万_--,7134.70万_-6.27%,7081.60万_-0.74%,7121.60万_0.56%,357.30万_--,405.60万_13.52%,314.60万_-22.44%,411.30万_30.74%,2735.10万_--,3144.70万_14.98%,2825.80万_-10.14%,3189.10万_12.86%
RTN,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,64.02亿_--,62.79亿_-1.92%,67.83亿_8.03%,73.60亿_8.51%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,6.78亿_--,5.68亿_-16.22%,6.98亿_22.89%,7.53亿_7.88%
RTRX,1545.20万_--,2006.40万_29.85%,1957.60万_-2.43%,3199.50万_63.44%,3044.80万_--,3732.60万_22.59%,4217.70万_13.00%,4377.10万_3.78%,1545.20万_--,2006.40万_29.85%,1957.60万_-2.43%,3199.50万_63.44%,2268.50万_--,2622.70万_15.61%,2665.00万_1.61%,2595.50万_-2.61%
RTTR,67.62万_--,618.03万_813.98%,75.23万_-87.83%,0_0,0.00元_--,0.00元_NaN%,0.00元_NaN%,0_0,67.62万_--,618.03万_813.98%,75.23万_-87.83%,0_0,154.40万_--,134.81万_-12.69%,141.01万_4.60%,0_0
RTW,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,2.67亿_-1.48%,2.71亿_1.50%,2.66亿_-1.85%,2.79亿_4.89%,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,7473.90万_7.04%,6915.80万_-7.47%,8228.00万_18.97%,7724.00万_-6.13%
RUBI,1142.90万_--,1293.40万_13.17%,1112.30万_-14.00%,882.50万_-20.66%,9400.70万_--,7266.70万_-22.70%,3139.70万_-56.79%,4143.20万_31.96%,1142.90万_--,1293.40万_13.17%,1112.30万_-14.00%,882.50万_-20.66%,4301.70万_--,3378.60万_-21.46%,2465.10万_-27.04%,1960.10万_-20.49%
RUBY,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
RUN,263.80万_--,290.50万_10.12%,443.70万_52.74%,529.20万_19.27%,9963.90万_--,1.44亿_44.52%,1.52亿_5.56%,2.40亿_57.89%,263.80万_--,290.50万_10.12%,443.70万_52.74%,529.20万_19.27%,6521.70万_--,6691.60万_2.61%,6900.60万_3.12%,8712.50万_26.26%
RUSHA,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,11.59亿_--,10.34亿_-10.79%,12.18亿_17.79%,15.55亿_27.67%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,1.56亿_--,1.50亿_-3.85%,1.75亿_16.67%,1.91亿_9.14%
RUSL,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
RUSS,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
RUTH,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,1.03亿_--,1.12亿_8.74%,1.24亿_10.71%,1.27亿_2.42%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,1665.40万_--,1721.90万_3.39%,1700.70万_-1.23%,1968.20万_15.73%
RVI,0_0,0_0,0.00元_--,0.00元_NaN%,0_0,0_0,7536.50万_--,6769.20万_-10.18%,0_0,0_0,0.00元_--,0.00元_NaN%,0_0,0_0,3199.30万_--,2147.10万_-32.89%
RVNC,1495.60万_--,1253.00万_-16.22%,2100.40万_67.63%,2553.20万_21.56%,7.50万_--,7.50万_0.00%,3.70万_-50.67%,48.70万_1216.22%,1495.60万_--,1253.00万_-16.22%,2100.40万_67.63%,2553.20万_21.56%,690.50万_--,710.00万_2.82%,1188.70万_67.42%,1335.80万_12.37%
RVP,19.78万_--,18.21万_-7.94%,27.48万_50.91%,0_0,717.53万_--,748.95万_4.38%,951.20万_27.00%,0_0,19.78万_--,18.21万_-7.94%,27.48万_50.91%,0_0,301.74万_--,356.12万_18.02%,319.09万_-10.40%,0_0
RVT,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
RWLK,168.70万_--,229.10万_35.80%,160.90万_-29.77%,170.40万_5.90%,133.60万_--,159.10万_19.09%,151.50万_-4.78%,157.90万_4.22%,168.70万_--,229.10万_35.80%,160.90万_-29.77%,170.40万_5.90%,585.20万_--,561.20万_-4.10%,461.20万_-17.82%,288.30万_-37.49%
RWM,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
RWO,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
RWR,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
RWT,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
RWX,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
RXI,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
RXN,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,4.95亿_--,4.93亿_-0.40%,5.04亿_2.23%,5.75亿_14.09%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,9080.00万_--,1.14亿_25.55%,1.08亿_-5.26%,1.32亿_22.22%
RY,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
RYAAY,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
RYAM,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,2.42亿_--,2.31亿_-4.55%,3.49亿_51.08%,5.26亿_50.72%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,1399.90万_--,1091.70万_-22.02%,3924.90万_259.52%,2925.70万_-25.46%
RYB,0_0,--_--,--_--,0_0,0_0,3243.20万_--,3906.10万_20.44%,0_0,0_0,--_--,--_--,0_0,0_0,253.80万_--,764.20万_201.10%,0_0
RYE,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
RYI,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,6.69亿_--,6.82亿_1.94%,8.11亿_18.91%,11.60亿_43.03%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,1.07亿_--,1.16亿_8.41%,1.22亿_5.17%,1.71亿_40.16%
RYN,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,1.61亿_--,2.48亿_54.04%,2.40亿_-3.23%,1.66亿_-30.83%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,1143.50万_--,1114.70万_-2.52%,1047.40万_-6.04%,1064.70万_1.65%
RYT,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
RYU,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
S,0_0,0_0,--_--,--_--,0_0,0_0,85.39亿_--,80.83亿_-5.34%,0_0,0_0,--_--,--_--,0_0,0_0,41.12亿_--,42.87亿_4.26%
SA,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
SABR,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,7.58亿_--,8.30亿_9.50%,8.82亿_6.27%,9.24亿_4.76%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,1.45亿_--,1.90亿_31.03%,1.27亿_-33.16%,1.29亿_1.57%
SAEX,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,0_0,2365.10万_-73.19%,2536.80万_7.26%,484.20万_-80.91%,0_0,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,0_0,813.10万_-12.34%,837.40万_2.99%,681.70万_-18.59%,0_0
SAF,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
SAFM,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,6.80亿_--,7.91亿_16.32%,9.20亿_16.31%,7.98亿_-13.26%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,4016.70万_--,4499.20万_12.01%,6455.60万_43.48%,5857.50万_-9.26%
SAGE,2037.60万_--,4200.40万_106.14%,5089.10万_21.16%,8880.50万_74.50%,0.00元_--,0.00元_NaN%,0.00元_NaN%,27.30万_INF%,2037.60万_--,4200.40万_106.14%,5089.10万_21.16%,8880.50万_74.50%,823.60万_--,1437.40万_74.53%,1955.80万_36.07%,7569.50万_287.03%
SAH,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,24.71亿_--,25.57亿_3.48%,26.68亿_4.34%,25.74亿_-3.52%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,2.24亿_--,2.87亿_28.12%,3.01亿_4.88%,2.96亿_-1.66%
SAIA,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,2.88亿_--,3.32亿_15.28%,3.60亿_8.43%,4.07亿_13.06%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,1.81亿_--,1.90亿_4.97%,2.17亿_14.21%,2.44亿_12.44%
SAIC,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,9.52亿_--,10.71亿_12.50%,10.18亿_-4.95%,11.28亿_10.81%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,2700.00万_--,4200.00万_55.56%,4600.00万_9.52%,4500.00万_-2.17%
SAIL,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
SALT,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
SAM,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,2.15亿_--,2.19亿_1.86%,2.06亿_-5.94%,2.25亿_9.22%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,8239.00万_--,7360.30万_-10.67%,9222.80万_25.30%,8796.30万_-4.62%
SAN,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
SAND,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
