code,net2017_1,net2017_2,net2017_3,net2017_4,net2018_1,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
600015,4499.0,9836.0,14227.0,19819.0,4549.0,华夏银行,银行,北京,4.88,128.23,128.23,256721888.0,0.0,1359100.0,2662500.0,2.08,0.72,12.18,0.63,20030912,7161700.0,5.59,-1.42,2.02,0.0,30.52,120039.0
603599,71.8168,158.8553,285.9367,337.2269,112.4377,广信股份,农药化肥,安徽,13.07,3.72,4.65,566392.75,380922.78,109317.02,215635.02,4.64,0.242,9.14,1.38,20150513,142252.63,3.06,53.11,56.56,33.34,14.83,18358.0
601985,1214.8267,2545.2907,4104.1032,4497.715,1218.7301,中国核电,新型电力,北京,18.39,155.65,155.65,31054740.0,3767784.75,14967291.0,1258723.75,0.81,0.078,2.86,2.02,20150610,1380828.13,0.89,3.23,-0.63,44.86,14.76,495161.0
300232,49.6888,136.3349,214.8305,284.29900000000004,52.6121,洲明科技,半导体,深圳,32.48,4.52,7.61,499165.94,292782.63,75248.96,61897.46,0.81,0.069,2.45,3.66,20110622,71072.38,0.93,58.95,5.88,27.44,6.12,13756.0
300016,26.4178,71.9604,103.531,118.8167,28.7547,北陆药业,中成药,北京,24.65,2.54,3.26,121366.05,52858.05,18173.81,36903.7,1.13,0.26,3.5,3.66,20091030,38463.98,1.18,10.21,17.69,67.38,27.21,30666.0
300270,18.6102,27.6692,35.1731,45.542,19.9143,中威电子,通信设备,浙江,32.39,1.51,3.03,116015.1,56111.75,25103.76,14706.65,0.49,0.07,2.57,3.32,20111012,24763.17,0.82,16.98,7.01,58.96,26.42,13093.0
300231,18.2698,62.4118,89.7543,123.0046,19.1827,银信科技,软件服务,北京,25.52,3.38,4.42,184299.55,135977.95,13547.62,62070.6,1.4,0.15,3.03,2.53,20110615,22421.3,0.51,44.55,6.44,27.94,11.32,43030.0
300669,6.0226,17.7943,31.8226,38.6347,5.2411,沪宁股份,机械基件,浙江,83.06,0.26,0.84,48624.51,38508.39,5085.35,28834.52,3.42,0.062,5.32,3.89,20170629,6696.31,0.8,-1.39,-12.98,30.16,11.62,9299.0
002852,51.2443,94.5508,151.8643,191.35299999999998,53.761,道道全,食品,湖南,12.63,1.25,2.89,242987.05,173829.88,57973.05,102728.06,3.55,0.512,7.02,1.84,20170310,67424.88,2.33,12.05,56.38,14.43,9.39,23613.0
600895,241.9456,310.4807,394.5499,467.5437,251.1765,张江高科,园区开发,上海,15.45,15.49,15.49,1909080.38,799004.56,4429.33,263649.78,1.7,0.162,5.59,1.79,19960422,349152.41,2.25,-25.18,3.82,45.26,115.79,117338.0
000022,138.8445,276.4078,440.4234,504.4951,146.6621,深赤湾A,港口,深圳,20.66,4.65,6.45,814725.75,129065.7,386324.69,16748.02,0.26,0.22699999999999998,6.69,2.81,19930505,286230.19,4.44,4.28,6.13,45.43,23.82,35685.0
600977,288.2157,600.8201,708.0184,965.2832,339.9771,中国电影,影视音像,北京,17.81,5.65,18.67,1688101.75,1280978.63,247125.45,427153.44,2.29,0.182,5.72,2.27,20160809,414814.34,2.22,21.54,17.96,28.18,15.47,109636.0
600182,28.0325,17.8191,40.5629,61.1081,22.1224,S佳通,汽车配件,黑龙江,101.13,1.7,3.4,323398.38,218389.27,98326.15,119.85,0.0,0.065,2.6,10.12,19990507,42107.05,1.24,-5.95,-21.08,16.2,2.67,33112.0
603839,70.6721,129.4145,204.5966,273.0733,91.9402,安正时尚,服饰,浙江,16.9,1.04,4.05,310934.94,215044.45,53776.19,99880.75,2.47,0.41,6.46,2.1,20170214,110938.86,2.74,20.33,25.56,68.32,21.6,18862.0
603026,44.6879,86.5536,132.8428,186.4327,67.0696,石大胜华,化工原料,山东,15.43,2.03,2.03,288161.63,156896.72,112166.57,41812.15,2.06,0.65,7.76,2.58,20150529,75054.32,3.7,10.57,52.24,11.84,4.81,34721.0
300041,46.2243,72.5395,90.5301,110.3691,62.4802,回天新材,化工原料,湖北,16.45,2.59,4.26,260553.38,178150.81,56274.88,85489.24,2.01,0.147,4.55,2.12,20100108,54601.93,1.28,41.69,35.17,26.17,12.46,19400.0
000926,283.4921,462.4896,820.1828,845.3554,231.1202,福星股份,区域地产,湖北,7.01,9.47,9.62,4686261.5,3595621.5,129214.6,269773.25,2.8,0.24,10.84,0.62,19990618,522165.0,5.43,-10.73,-18.47,41.24,8.55,47000.0
000553,58.7167,169.1914,1599.514,1545.879,2032.027,沙隆达A,农药化肥,湖北,4.13,3.64,24.47,3985539.25,2232260.5,595065.31,1297290.63,5.3,0.831,8.3,1.65,19931203,531193.0,2.17,2.46,166.42,34.75,31.26,32348.0
000601,123.6929,322.1536,434.6311,445.7539,101.0822,韶能股份,水力发电,广东,11.79,10.8,10.81,962753.19,175153.72,713390.25,158402.06,1.47,0.094,4.22,1.05,19960830,128409.26,1.19,-10.91,-18.28,22.19,13.6,62395.0
000609,42.2977,123.7674,122.6553,134.3986,-11.0162,中迪投资,区域地产,北京,0.0,2.92,2.99,208465.27,183989.45,1715.2,9237.82,0.31,-0.037000000000000005,5.23,1.07,19961010,107754.77,3.6,-97.21,-126.04,15.32,-200.17,23626.0
601233,321.5003,620.4662,1147.4154,1760.7396,501.0812,桐昆股份,化纤,浙江,11.96,16.87,18.22,2978627.75,837727.5,1296796.0,591847.13,3.25,0.98,7.99,2.24,20110518,628840.75,3.45,27.89,119.33,15.24,7.29,35317.0
603345,45.0071,103.5984,139.1027,202.4324,54.2453,安井食品,食品,福建,27.83,1.23,2.16,342369.22,182823.56,121711.07,59512.8,2.75,0.659,8.22,4.46,20170222,90857.07,4.21,18.64,37.4,26.64,7.31,11075.0
600148,10.9754,15.4671,18.4749,17.9843,14.3376,长春一东,汽车配件,吉林,43.63,1.42,1.42,108742.52,83647.65,21660.17,8911.74,0.63,0.10099999999999999,2.9,6.09,19980520,14152.92,1.0,22.59,30.63,28.18,5.85,28213.0
300237,77.2174,236.7815,366.9282,609.4847,128.724,美晨生态,建筑施工,山东,17.11,11.67,14.53,865547.81,661253.63,31693.1,29270.5,0.2,0.213,2.37,3.07,20110629,164188.25,1.13,19.82,30.74,32.74,17.29,10872.0
603131,18.1571,42.2816,61.9184,68.4402,0.9668,上海沪工,专用机械,上海,87.34,0.5,2.0,88574.96,62820.41,12726.23,17166.15,0.86,0.081,3.24,4.39,20160607,23909.1,1.2,0.54,-61.49,21.24,4.74,15352.0
300676,94.4163,191.0605,312.4258,398.0915,100.7498,华大基因,医疗保健,深圳,70.99,2.47,4.0,504988.59,369129.94,77748.93,296825.59,7.42,0.252,10.54,6.78,20170714,80426.09,2.01,33.13,6.71,53.68,19.51,37289.0
300428,18.1582,36.1283,70.7458,104.7793,23.2622,四通新材,铝,河北,42.23,1.38,2.91,93472.9,56291.6,16241.61,8332.1,0.29,0.129,2.3,4.75,20150319,23373.92,0.8,6.09,4.0,9.77,6.56,17279.0
600251,54.8848,77.0527,91.1897,85.0734,74.1476,冠农股份,农业综合,新疆,22.6,7.85,7.85,432102.66,219847.2,83733.42,36662.28,0.47,0.124,2.59,2.17,20030609,72764.2,0.93,73.81,26.4,7.62,7.49,50893.0
300494,26.3028,42.0482,63.3854,85.89200000000001,20.0572,盛天网络,互联网,湖北,33.89,0.88,2.4,103594.9,90865.28,4802.8,33687.71,1.4,0.084,4.08,2.78,20151231,34077.6,1.42,18.17,-23.75,43.48,17.37,27101.0
002838,22.1371,46.9604,66.1914,93.7978,24.976,道恩股份,塑料,山东,40.24,0.75,2.52,110376.36,63228.17,18172.98,20024.6,0.79,0.222,3.48,5.13,20170106,38832.4,1.54,19.01,19.08,19.74,10.45,4810.0
300452,11.6626,25.1442,34.0945,50.3358,15.8296,山河药辅,化学制药,安徽,30.62,1.08,1.39,68587.74,39891.06,13459.7,11290.28,0.81,0.114,3.28,4.24,20150515,22135.0,1.59,44.52,35.73,31.08,14.58,15201.0
300467,15.6102,30.7898,50.4309,102.4008,51.8454,迅游科技,互联网,四川,29.63,1.16,2.27,360902.5,64353.15,2124.9,273791.72,12.08,0.22899999999999998,13.61,1.99,20150527,20720.51,0.91,319.18,232.12,84.75,29.65,14910.0
002327,79.3084,158.5864,240.5602,493.467,96.8619,富安娜,纺织,深圳,19.04,5.2,8.71,424146.09,257410.59,95418.7,23904.97,0.27,0.212,3.64,2.22,20091230,216361.63,2.48,19.21,16.56,50.66,16.13,28437.0
002090,34.3045,77.4582,109.2761,153.4834,21.3177,金智科技,软件服务,江苏,28.0,2.31,2.38,394146.13,285639.59,64069.41,26052.59,1.1,0.248,5.04,2.75,20061208,62516.8,2.63,-38.72,-24.01,26.75,7.66,15212.0
000650,79.3765,161.5519,258.4789,380.2267,106.4044,仁和药业,中成药,江西,19.52,12.38,12.38,434820.31,253871.77,65273.51,29476.35,0.24,0.086,2.52,2.67,19961210,136191.8,1.1,26.02,34.05,41.84,10.19,90000.0
002097,70.7519,84.1394,113.7414,162.2753,110.8199,山河智能,工程机械,湖南,12.18,6.01,10.56,1318432.13,815608.06,355342.81,234563.38,2.22,0.284,4.2,1.65,20061222,90770.25,0.86,53.82,255.99,33.59,11.0,76138.0
603286,7.165,,20.1922,33.739000000000004,7.2596,日盈电子,汽车配件,江苏,47.41,0.46,0.88,55421.36,28591.89,20579.85,19227.05,2.18,0.08199999999999999,4.89,3.2,20170627,12770.92,1.45,7.3,1.32,30.38,10.31,13151.0
002836,10.9402,18.2426,28.6971,47.5927,7.7581,新宏泽,广告包装,广东,77.61,0.56,1.6,49875.65,22541.98,15587.25,3498.1,0.22,0.08199999999999999,2.5,5.1,20161229,17248.61,1.08,-15.92,-27.96,34.22,14.76,18668.0
300083,147.7288,302.7153,418.2217,460.7989,7.1444,劲胜智能,元器件,广东,186.37,11.91,14.32,1121315.88,716505.69,163046.56,366671.72,2.56,0.005,3.91,0.95,20100520,44772.23,0.31,-21.91,-95.16,17.9,0.56,49583.0
002752,50.0173,68.8859,70.2642,92.5179,26.1978,昇兴股份,广告包装,福建,57.09,1.7,8.33,321952.38,131041.1,113684.22,29043.9,0.35,0.031,2.18,3.29,20150422,65106.05,0.78,0.06,-47.62,16.28,5.23,26605.0
300252,64.0143,112.1337,121.9383,130.1235,50.1979,金信诺,电气设备,深圳,28.09,3.91,5.78,594326.38,372313.34,40186.28,113875.6,1.97,0.158,4.04,2.19,20110818,59868.05,1.04,28.46,-18.65,25.24,6.66,22621.0
601139,222.118,572.0448,792.765,886.8764,246.6329,深圳燃气,供气供热,深圳,13.46,28.39,28.78,1995515.63,556653.13,783215.69,200875.09,0.7,0.222,3.04,1.97,20091225,347673.88,1.21,20.25,11.6,21.73,10.35,32513.0
002001,231.7422,585.9446,901.0469,1704.4134,1493.7143,新和成,化学制药,浙江,8.32,18.24,21.49,1970507.63,1130266.13,481984.25,452782.0,2.11,0.958,7.04,2.26,20040625,781168.44,3.64,78.34,251.32,64.54,44.26,80000.0
603787,15.3382,36.7379,71.9582,73.2515,16.0273,新日股份,摩托车,江苏,19.47,0.71,2.04,201620.92,146681.23,34056.01,22169.0,1.09,0.237,4.43,2.08,20170427,42880.01,2.1,21.87,31.49,15.04,3.33,13475.0
601666,317.1159,625.5721,1026.5098,1376.9949,64.3687,平煤股份,煤炭开采,河南,15.38,23.61,23.61,4417246.5,1562234.75,2509644.25,279345.56,1.18,0.131,5.34,0.76,20061123,528337.5,2.24,-11.74,-50.46,18.74,3.26,96423.0
002882,21.1924,72.0013,136.8735,190.2236,44.6109,金龙羽,电气设备,深圳,25.37,0.83,4.25,173926.45,146597.38,19217.21,55981.5,1.32,0.105,3.37,3.16,20170717,39492.0,0.93,54.04,110.5,16.19,7.98,32237.0
002258,58.2161,149.3567,228.9247,401.9673,115.6069,利尔化学,农药化肥,四川,18.89,5.23,5.24,582536.31,254742.47,185804.2,81014.02,1.54,0.49700000000000005,5.04,3.73,20080708,114968.15,2.19,49.45,74.51,32.07,14.31,16051.0
603767,22.5132,43.6467,55.5353,78.0028,17.6664,中马传动,汽车配件,浙江,34.81,0.95,2.99,177805.31,102803.72,55766.96,64160.1,2.15,0.107,4.65,1.61,20170613,35936.2,1.2,3.02,-26.58,18.36,7.24,24308.0
300610,17.4853,37.4977,62.0195,78.8877,11.9158,晨化股份,化工原料,江苏,34.93,0.5,1.51,81359.52,60522.13,7160.46,27263.4,1.81,0.08,4.65,2.38,20170213,20911.07,1.39,20.42,-31.85,19.88,6.53,12700.0
002502,90.2681,152.5212,228.9659,365.2663,6.178,骅威文化,影视音像,广东,75.19,5.41,8.6,388138.47,134735.69,8687.5,163698.81,1.9,0.038,4.06,1.42,20101117,96429.71,1.12,-80.65,-78.37,83.5,44.07,34296.0
000055,67.7592,228.0033,361.2198,1144.4044,98.3775,方大集团,其他建材,深圳,12.32,6.78,11.84,789296.94,465608.56,47415.98,7282.93,0.06,0.19399999999999998,2.78,1.72,19960415,191577.66,1.62,3.02,0.93,35.13,15.96,67440.0
000545,53.2714,96.4553,131.3363,,32.5249,金浦钛业,化工原料,吉林,28.52,9.59,9.87,272541.16,122580.0,120907.17,-6411.75,-0.06,0.033,2.06,1.83,19931215,104513.17,1.06,7.41,-38.95,17.95,6.51,81623.0
300539,10.0596,15.9813,26.8323,31.4714,3.4333,横河模具,塑料,浙江,124.19,0.61,2.09,71989.68,34211.03,21864.35,1255.25,0.06,0.016,1.82,4.48,20160830,14528.05,0.7,10.56,-65.87,22.74,3.13,12177.0
300244,55.9955,181.0773,249.8935,349.593,62.8063,迪安诊断,医疗保健,浙江,42.24,3.42,5.51,730282.56,330992.06,70957.65,70416.46,1.28,0.114,4.28,4.5,20110719,106126.17,1.93,15.81,12.16,32.2,5.19,37462.0
002206,79.2144,168.986,256.6704,313.7623,82.1226,海利得,化纤,浙江,14.29,9.14,12.23,467341.59,204943.59,161376.75,88572.11,0.72,0.15,2.49,1.72,20080123,72449.18,0.59,17.57,8.9,22.86,10.44,26000.0
002602,125.1273,618.191,714.681,782.7403,313.5583,世纪华通,汽车配件,浙江,37.81,7.98,14.59,1526184.13,606991.69,117463.65,968954.31,6.64,0.24,9.31,3.49,20110728,237172.7,1.63,60.37,150.59,49.2,22.78,13816.0
300696,8.1582,35.9569,38.0977,73.6366,9.086,爱乐达,航空,四川,78.21,0.49,1.17,77142.18,56477.7,14644.34,48251.71,4.12,0.078,6.04,4.01,20170822,13397.0,1.14,8.98,11.37,74.71,48.05,13155.0
601579,82.6647,84.4302,98.4212,181.9485,86.2409,会稽山,红黄药酒,浙江,14.73,4.0,4.97,399412.34,190845.61,76472.32,173164.98,3.48,0.17300000000000001,6.26,1.63,20140825,78143.42,1.57,3.7,4.33,50.42,22.18,15780.0
000830,240.2076,551.2024,1071.7902,1949.9364,817.3202,鲁西化工,农药化肥,山东,6.83,14.64,14.65,2957459.25,450609.81,1906275.75,218405.41,1.49,1.13,6.18,2.6,19980807,498488.84,3.4,45.55,212.07,29.01,16.22,116942.0
600053,54.7692,130.5568,135.2067,323.8465,46.1367,九鼎投资,多元金融,江西,34.32,4.34,4.34,506347.91,309824.81,4216.03,18868.02,0.44,0.106,4.66,3.14,19970418,122048.85,2.82,13.03,-17.22,98.61,27.68,20591.0
600305,44.57,93.8847,144.8701,280.8975,59.2594,恒顺醋业,食品,江苏,30.9,7.84,7.84,266609.88,107665.42,92804.71,28950.94,0.37,0.157,2.35,4.14,20010206,65940.61,0.84,9.71,31.13,41.85,15.3,34545.0
600389,38.9911,66.5526,87.2826,248.9877,84.7034,江山股份,农药化肥,江苏,19.28,2.97,2.97,291790.78,108921.22,128498.97,11448.82,0.39,0.285,5.56,3.96,20010110,101102.32,3.4,12.14,117.24,18.66,8.38,11415.0
600737,188.8451,350.1299,504.5366,740.0902,345.0408,中粮糖业,食品,新疆,11.46,20.52,20.52,1918354.38,1290941.38,415972.72,415448.72,2.02,0.168,3.62,2.13,19960731,96507.43,0.47,31.38,82.71,14.87,8.98,149618.0
300230,71.0424,147.4894,218.1051,291.9685,51.3234,永利股份,塑料,上海,17.29,5.4,8.16,427661.44,238952.97,56360.69,159644.38,1.96,0.063,3.35,1.3,20110615,69917.46,0.86,6.58,-27.76,29.41,7.47,20192.0
000060,218.7881,552.0797,862.9836,1066.9929,310.5348,中金岭南,铅锌,深圳,13.16,35.68,35.7,1926146.75,787302.56,541335.63,273448.06,0.77,0.087,2.86,1.6,19970123,467632.66,1.31,1.04,41.93,14.12,6.48,162290.0
300320,23.6051,60.2058,100.3444,140.2801,46.7321,海达股份,橡胶,江苏,17.56,4.53,6.01,220327.34,146313.45,36424.76,20381.48,0.34,0.09,2.13,2.56,20120601,35484.3,0.59,104.65,97.97,28.96,9.77,15204.0
603738,15.3786,30.0165,44.943999999999996,64.5396,12.6411,泰晶科技,元器件,湖北,45.74,0.59,1.59,125386.5,60714.92,54111.66,17519.07,1.1,0.17,3.71,4.18,20160928,23150.46,1.46,57.65,-10.18,25.42,8.21,10046.0
002117,42.9225,99.8527,166.2723,232.1056,60.2931,东港股份,广告包装,山东,19.91,3.64,3.64,204568.05,110747.7,68990.71,24978.26,0.69,0.364,4.13,3.51,20070302,64374.55,1.77,16.22,32.45,38.87,15.79,16931.0
600509,134.3617,149.9759,287.2245,178.778,73.8874,天富能源,火力发电,新疆,16.52,9.06,11.51,1999561.75,427831.41,1473129.5,399064.97,3.47,0.064,5.71,0.74,20020228,110805.71,0.96,18.61,-45.01,24.34,6.06,53876.0
600022,452.565,595.5856,1072.6982,1924.4525,621.4548,山东钢铁,普钢,山东,6.0,109.47,109.47,6534412.5,2337778.75,2588074.0,820276.44,0.75,0.153,1.81,1.02,20040629,-13592.32,-0.01,-21.17,181.74,10.95,6.74,318938.0
600622,142.5781,271.1877,334.7512,545.3579,152.0241,光大嘉宝,区域地产,上海,11.72,8.69,11.54,2028019.25,1481356.38,20489.92,176843.88,1.53,0.27699999999999997,4.81,1.35,19921203,227879.34,1.98,88.08,17.63,51.68,14.35,29099.0
300568,34.6479,70.9173,91.7618,106.7917,89.4354,星源材质,化工原料,深圳,19.06,1.29,1.92,281993.25,112532.32,83234.61,73676.43,3.84,0.7959999999999999,7.1,4.28,20161201,37191.25,1.94,28.77,115.54,53.51,48.12,17086.0
300623,31.081999999999997,72.6745,112.6115,144.1491,33.2885,捷捷微电,半导体,江苏,37.29,0.7,1.8,140425.05,91355.25,37327.81,66825.53,3.72,0.465,7.01,4.95,20170314,38951.75,2.17,25.37,14.99,49.1,32.22,18569.0
600585,2153.2177,6716.7235,9808.6537,15854.6701,4778.0699,海螺水泥,水泥,安徽,7.65,40.0,52.99,12432690.0,4823138.0,5931060.5,1057984.75,2.0,2.4419999999999997,18.1,2.06,20020207,7717277.0,14.56,43.36,92.68,44.23,28.29,81109.0
600328,56.3413,116.2748,191.1817,210.4789,75.58,兰太实业,化工原料,内蒙,8.88,4.38,4.38,690632.0,184961.77,375538.41,101813.9,2.32,0.47,5.36,1.56,20001222,77443.63,1.77,19.14,77.11,39.8,10.9,40885.0
000983,464.93800000000005,917.3725,1373.5358,1569.1057,513.4023,西山煤电,煤炭开采,山西,9.28,31.51,31.51,5893365.5,1745434.0,2313725.0,93211.31,0.3,0.354,6.09,1.08,20000726,1220562.63,3.87,11.91,21.59,31.93,7.31,152370.0
000411,21.2528,42.1862,60.3809,83.4905,23.0814,英特集团,医药商业,浙江,29.3,2.07,2.07,940341.19,851016.88,53651.45,3261.23,0.16,0.24,4.3,3.28,19960716,62520.73,3.01,9.88,18.15,6.61,0.49,12368.0
002008,151.4133,914.1104,1502.1541,1665.0439,364.4946,大族激光,电器仪表,深圳,22.75,9.93,10.67,1739224.63,1199874.75,138105.77,79206.0,0.74,0.955,7.18,6.05,20040625,513473.84,4.81,-7.75,11.43,39.45,19.95,80672.0
000968,74.8122,249.6908,317.0163,489.4046,109.40299999999999,蓝焰控股,煤炭开采,山西,26.33,5.14,9.68,711588.19,298327.31,317875.16,97557.36,1.01,0.113,3.38,3.52,20000622,106917.61,1.11,-4.64,46.24,40.02,31.62,27665.0
300088,105.0775,299.5831,457.4573,544.4019,141.7705,长信科技,元器件,安徽,17.77,22.62,22.99,906666.38,407515.28,284013.34,24043.3,0.1,0.158,1.95,2.88,20100526,176822.27,0.77,-34.47,21.55,14.64,8.32,78035.0
600420,159.5469,357.2651,445.9856,515.8026,173.3256,现代制药,化学制药,上海,13.0,5.75,10.56,1634753.88,821066.19,632303.69,256288.27,2.43,0.37,6.18,1.63,20040616,268895.28,2.55,27.81,14.87,48.72,7.01,24936.0
000860,187.9566,244.5974,272.2047,438.3695,365.788,顺鑫农业,白酒,北京,14.91,5.71,5.71,1793171.25,1325261.25,317539.16,279849.69,4.9,0.6409999999999999,11.3,3.39,19981104,257653.45,4.52,3.37,94.61,43.15,9.21,33225.0
600332,484.6621,1158.1401,1485.6513,2061.6519,905.1693,白云山,中成药,广东,10.37,10.71,16.26,4819144.5,3968018.0,288778.47,987517.81,6.07,1.611,12.84,2.6,20010206,821776.88,5.05,33.51,126.14,32.27,17.65,58906.0
002536,51.3202,94.6296,178.2969,241.5521,74.6293,西泵股份,汽车配件,河南,12.4,3.14,3.34,338276.84,163381.72,133970.27,109457.6,3.28,0.387,6.22,1.54,20110111,58869.3,1.76,18.47,36.68,26.5,8.97,26174.0
002821,49.0886,124.8027,200.7658,341.2877,63.4918,凯莱英,生物制药,天津,53.84,1.21,2.3,274131.78,151859.23,80107.34,104525.55,4.54,0.69,9.31,7.88,20161118,98521.25,4.28,37.38,25.53,46.01,20.68,11279.0
000797,62.5201,54.1495,104.7907,249.7579,38.6512,中国武夷,全国地产,福建,40.66,12.99,13.1,1468094.63,1353692.0,43071.98,278833.59,2.13,0.03,4.15,1.16,19970715,79471.88,0.61,2.92,-38.18,35.38,6.8,28500.0
002707,50.1962,95.2514,181.5443,232.62400000000002,65.77600000000001,众信旅游,旅游服务,北京,27.45,5.1,8.49,584787.38,389636.88,6900.07,40169.65,0.47,0.163,2.57,3.48,20140123,95894.05,1.13,14.58,45.18,10.63,2.39,31994.0
002503,142.0319,361.0482,540.9627,612.8288,157.8939,搜于特,服饰,广东,15.47,19.54,30.93,1106858.88,936468.38,67220.93,88691.5,0.29,0.051,1.87,1.69,20101117,171842.8,0.56,101.33,11.17,7.28,3.03,27460.0
603116,88.7292,174.4326,260.9352,381.532,92.2896,红蜻蜓,服饰,浙江,12.72,5.72,5.84,460114.19,337671.66,56913.8,99612.4,1.71,0.158,6.12,1.31,20150629,215684.8,3.69,3.8,4.01,34.56,11.06,28242.0
600755,427.2214,788.7006,1606.5289,1907.2993,526.32,厦门国贸,商贸代理,福建,5.97,18.16,18.16,8692713.0,7567646.5,160452.97,302825.28,1.67,0.2,6.54,1.06,19961003,643553.44,3.54,33.71,23.2,4.42,1.52,137758.0
603001,113.9204,175.0115,191.8491,226.4679,119.3364,奥康国际,服饰,浙江,13.79,4.01,4.01,490671.31,334449.06,47593.01,192974.38,4.81,0.419,10.09,1.14,20120426,150606.63,3.76,-1.37,-4.05,36.57,10.68,19827.0
300014,53.7614,232.5293,323.1356,403.3648,74.2298,亿纬锂能,元器件,广东,36.15,8.19,8.55,890145.19,381358.56,210635.3,105935.76,1.24,0.18600000000000003,3.73,3.6,20091030,113972.55,1.33,40.15,-31.72,25.61,8.43,77956.0
603266,20.875,45.6435,64.28399999999999,78.4772,15.0665,天龙股份,塑料,浙江,31.22,0.35,1.4,102739.11,73436.07,21579.95,33819.05,2.42,0.10800000000000001,5.87,2.29,20170110,35524.55,2.54,-4.74,-27.83,25.86,7.29,8677.0
002511,75.2781,156.4105,246.604,349.0656,98.5604,中顺洁柔,造纸,广东,27.01,12.57,12.88,542881.19,253074.09,243041.02,59456.05,0.46,0.155,2.47,3.39,20101125,128573.11,1.0,21.8,27.73,36.49,7.73,19578.0
600252,145.7641,386.5426,531.0231,604.915,117.6199,中恒集团,中成药,广西,22.01,34.75,34.75,692619.94,351079.34,119013.67,8572.92,0.02,0.034,1.63,1.83,20001130,153912.27,0.44,62.75,-19.31,88.08,17.63,154272.0
601098,352.4444,883.0953,1177.6654,1513.1879999999999,263.2035,中南传媒,出版业,湖南,20.37,17.96,17.96,1960749.0,1667292.63,133990.16,441090.06,2.46,0.147,7.56,1.58,20101028,645998.19,3.6,-23.31,-25.32,46.05,16.07,33402.0
601669,1705.9357,3705.4790000000003,5689.4937,7366.6209,1917.9748,中国电建,建筑施工,北京,10.83,111.44,152.99,60632072.0,31370246.0,9292015.0,2306401.25,1.51,0.125,4.86,1.12,20111018,3551966.75,2.32,16.42,12.43,14.25,3.1,286854.0
002051,198.3245,494.6157,853.2796,1484.0704,218.4663,中工国际,建筑施工,北京,14.49,11.08,11.13,1825544.38,1526810.88,156000.73,185420.7,1.67,0.527,7.6,2.01,20060619,486304.84,4.37,28.6,18.54,21.1,13.07,36551.0
002062,69.6513,120.5427,184.843,271.9523,81.2885,宏润建设,建筑施工,浙江,14.44,9.59,11.03,1332918.63,1040466.38,103862.72,4002.9,0.04,0.139,2.58,1.55,20060816,132844.13,1.2,9.13,26.7,6.53,3.74,37273.0
300401,20.5373,75.1889,103.1518,130.4033,121.8986,花园生物,食品,浙江,25.41,4.3,4.79,149678.7,91190.93,38990.62,15940.05,0.33,0.32,2.94,5.53,20141009,71277.18,1.49,37.7,103.68,64.99,47.74,20448.0
601878,263.9213,526.7801,811.7774,1063.5078,200.0058,浙商证券,证券,浙江,28.88,12.09,33.33,5695548.0,0.0,93385.25,398078.09,1.19,0.12,4.04,1.72,20170626,410737.03,1.23,-14.38,-23.85,0.0,22.74,86072.0
600522,445.3798,950.5758,1438.8089,1788.3638,447.7232,中天科技,通信设备,江苏,15.29,27.31,30.66,2810993.0,1920744.75,538065.25,762229.44,2.49,0.146,5.85,1.53,20021024,615655.56,2.01,22.76,0.53,17.01,6.76,145530.0
