name,net_profits_2017_1,net_profits_2017_2,net_profits_2017_3,net_profits_2017_4,net_profits_2018_1,net_profits_2018_2,net_profits_2018_3,net_profits_2018_4,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
天目湖,13.7259,44.1464,78.2824,84.4748,17.6325,49.0274,94.6158,,旅游景点,江苏,21.63,0.2,0.8,111044.21,27681.55,68435.55,35576.37,4.45,1.183,10.21,3.34,20170927.0,34643.03,4.33,4.68,20.86,67.16,25.75,10483.0
庄园牧场,17.9894,37.7415,54.2503,68.3519,17.732,26.3255,36.979,63.5332,乳制品,甘肃,37.77,0.74,1.87,204810.91,55762.95,93922.06,50879.06,2.72,0.33899999999999997,6.32,2.03,20171031.0,45108.15,2.41,4.67,-7.05,32.28,9.66,26033.0
拉夏贝尔,130.256,281.747,339.73,498.527,174.13099999999997,235.827,239.247,,服饰,上海,14.68,1.46,5.48,831732.13,479492.19,56035.9,189479.2,3.46,0.43700000000000006,7.32,1.17,20170925.0,133411.5,2.44,-0.5,-29.58,62.2,3.86,23981.0
中欣氟材,3.0855,23.2005,34.9039,47.0421,4.5143,16.0463,25.7218,,化工原料,浙江,76.45,0.34,1.12,64571.3,35994.92,24250.26,16022.15,1.43,0.23,4.13,5.67,20171205.0,16138.7,1.44,19.39,-26.31,23.83,8.01,15628.0
英科医疗,20.5879,61.0038,111.8004,145.0841,22.4719,69.1099,,,医疗保健,山东,21.28,1.09,1.96,226290.3,131642.56,73029.55,61713.32,3.14,0.6559999999999999,6.17,3.02,20170721.0,41355.76,2.11,5.39,15.18,24.57,9.36,19351.0
科华控股,29.0951,57.3724,77.5986,106.568,25.6778,48.136,72.6987,,汽车配件,江苏,20.89,0.69,1.33,296904.75,148114.27,87627.68,71531.7,5.36,0.56,9.11,1.67,20180105.0,32863.75,2.46,50.59,-6.31,22.25,7.68,17838.0
名臣健康,10.2089,22.4811,35.8931,48.5089,,19.4651,25.4897,,日用化工,广东,52.66,0.28,0.81,65567.74,58317.55,4861.35,36394.18,4.47,0.313,6.71,3.27,20171218.0,9120.62,1.12,-18.88,-28.98,37.36,6.81,14557.0
润都股份,18.4232,46.2748,68.5891,90.6526,19.9599,52.1801,80.858,,化学制药,广东,26.77,0.4,1.2,108695.9,75098.28,23953.15,32918.8,2.74,0.69,7.04,3.41,20180105.0,35668.87,2.97,34.12,17.89,74.19,10.77,18251.0
艾德生物,16.4858,44.0748,67.8645,94.0658,24.976999999999997,69.5756,95.8728,,生物制药,福建,54.8,0.91,1.44,81961.35,56931.65,13378.55,33287.85,2.31,0.6659999999999999,5.04,9.65,20170802.0,23216.35,1.61,27.96,41.27,91.25,30.88,9824.0
华夏航空,77.4216,171.6613,322.0829,374.2307,82.3057,121.8471,197.8201,,空运,贵州,31.46,0.41,4.0,757451.44,247311.09,377615.16,96352.5,2.41,0.51,5.18,4.0,20180302.0,64916.69,1.62,0.0,0.0,18.18,6.31,27033.0
澄天伟业,10.8247,26.609,40.9175,52.9049,9.7368,25.5472,37.4203,,元器件,深圳,46.87,0.19,0.68,63760.33,39830.32,19649.1,24722.46,3.64,0.55,8.15,4.22,20170809.0,23310.26,3.43,12.46,-8.55,30.26,15.45,11562.0
明德生物,,34.1339,46.5885,65.4926,13.6227,38.7303,48.0048,,医疗保健,湖北,46.88,0.17,0.67,59231.94,48339.8,5820.43,32330.45,4.86,0.89,8.83,5.1,20180710.0,16569.65,2.49,0.0,0.0,77.98,36.24,17799.0
万马科技,4.4983,25.433000000000003,30.1482,27.3391,-1.7112,5.1188,6.2056,,通信设备,浙江,273.37,0.45,1.34,63440.91,52309.4,5556.3,15938.4,1.19,0.046,2.85,5.93,20170831.0,7797.87,0.58,-23.98,-79.42,32.78,2.87,21146.0
天宇股份,31.1481,75.3651,106.1117,100.1821,20.3521,40.5617,78.8621,,化学制药,浙江,45.64,0.52,1.82,232175.2,138970.61,61936.82,67406.0,3.7,0.44,7.45,3.54,20170919.0,48023.31,2.64,13.67,-25.68,36.03,7.86,14028.0
湖南盐业,46.693999999999996,83.8964,92.9116,159.4655,45.8142,86.4856,99.3392,,食品,湖南,66.93,1.5,9.18,364319.03,132928.98,146287.34,58156.98,0.63,0.11,2.56,3.78,20180326.0,76695.0,0.84,0.0,0.0,45.74,6.01,67431.0
广哈通信,-3.0248,29.5792,35.345,55.2858,-5.9281,21.7953,18.6273,,通信设备,广东,113.56,0.45,1.44,64379.96,56422.46,6024.31,25584.46,1.77,0.129,3.88,5.04,20171101.0,13910.95,0.96,-25.64,-47.3,53.93,14.33,19197.0
国立科技,14.7636,27.5549,38.156,61.5781,20.7921,30.3428,41.405,,塑料,广东,33.04,0.87,1.6,127021.38,74421.43,33539.59,45568.34,2.85,0.259,5.09,2.24,20171109.0,18264.9,1.14,48.37,8.51,17.55,5.44,14515.0
海川智能,4.6795,14.0048,23.5752,38.146,5.8307,15.5764,29.4254,,电器仪表,广东,47.48,0.24,0.72,47565.4,33960.67,9376.53,18577.93,2.58,0.409,6.08,4.26,20171106.0,15768.3,2.19,14.48,24.81,59.4,26.53,11945.0
捷佳伟创,68.9936,150.5264,211.5177,254.0393,74.999,184.4871,261.2596,,专用机械,深圳,34.56,0.8,3.2,425944.66,393405.69,4701.51,114442.8,3.58,1.05,6.82,5.52,20180810.0,67901.21,2.12,0.0,0.0,41.11,23.8,19013.0
乐歌股份,15.4109,31.4058,44.0083,62.8278,13.8239,30.1591,43.1433,,家居用品,浙江,36.98,0.25,0.87,108596.86,73497.95,22964.96,33808.62,3.87,0.5,8.47,2.87,20171201.0,28043.65,3.21,28.26,-1.97,42.58,6.32,9502.0
西菱动力,22.6422,42.9421,67.6923,101.0299,20.342,42.5468,58.295,,汽车配件,四川,30.63,0.68,1.6,144768.52,82234.67,39717.7,60319.44,3.77,0.37,7.06,2.11,20180116.0,34517.87,2.16,-8.17,-13.88,29.68,14.64,20597.0
旭升股份,53.1469,110.43,161.5335,222.1187,54.6471,132.7758,229.9418,,汽车配件,浙江,42.27,0.63,4.01,195575.88,94274.18,53755.48,38509.6,0.96,0.574,3.35,9.65,20170710.0,48833.76,1.22,53.3,42.35,40.55,27.89,15002.0
奥飞数据,15.0691,32.6987,49.5711,62.7327,8.6829,25.2797,40.7079,,电信运营,广东,50.74,0.35,0.65,78272.63,52626.8,8417.66,32018.86,4.91,0.64,8.5,4.97,20180119.0,15507.4,2.38,36.0,-17.88,19.73,10.46,11346.0
越博动力,-7.9853,33.6738,24.3691,94.2571,-9.964,38.0955,22.5293,,汽车配件,江苏,112.42,0.2,0.78,238016.95,201089.81,16243.11,82697.67,10.53,0.33,14.43,2.98,20180508.0,20591.52,2.62,0.0,0.0,39.51,4.44,14204.0
宁德时代,-11.6879,1856.9351,2570.5102,3877.9549,413.3472,910.9543,2378.5,,电气设备,福建,59.56,2.17,21.95,6379061.5,4517358.5,1031310.19,2133240.0,9.72,1.17,14.72,5.85,20180611.0,885409.63,4.03,0.0,0.0,31.28,12.43,99847.0
上海雅仕,16.2172,35.6592,51.1894,77.837,15.4131,37.8049,46.9592,,仓储物流,上海,34.28,0.65,1.32,112539.1,96404.31,9509.28,35471.85,2.69,0.35600000000000004,5.57,2.92,20171229.0,23139.53,1.75,1.09,-8.26,9.77,3.97,17191.0
中信建投,1005.3907,1855.1397,3033.2987,,989.8196,1692.8623,2185.4743,,证券,北京,57.47,4.0,76.46,20030516.0,0.0,45957.96,875321.19,1.14,0.3,6.39,3.43,20180620.0,1720237.0,2.25,0.0,0.0,0.0,27.98,116231.0
振静股份,11.1031,26.3507,46.2599,62.3872,12.2298,27.9702,48.0015,,纺织,四川,31.39,1.14,2.4,135501.91,95619.45,13692.1,37367.53,1.56,0.2,3.42,2.45,20171218.0,19163.85,0.8,0.12,3.76,19.39,10.06,22006.0
祥和实业,11.0476,36.5703,56.7288,77.9213,11.3214,29.9924,46.604,,运输设备,浙江,36.14,0.5,1.76,86817.17,68102.06,11478.65,45049.93,2.55,0.264,4.57,2.78,20170904.0,16088.87,0.91,-0.26,-17.85,40.37,22.96,15973.0
振江股份,26.7802,69.1355,105.3762,116.0397,8.8746,38.2659,61.2525,,钢加工,江苏,41.17,0.8,1.28,222805.2,142695.63,37244.48,98325.13,7.68,0.49,10.94,2.4,20171106.0,30764.64,2.4,-12.66,-41.87,25.13,9.14,16346.0
众源新材,15.9605,37.5148,60.2914,85.5866,21.4893,43.1137,71.2441,,铜,安徽,22.31,1.08,1.74,113124.02,94045.02,10790.08,36774.87,2.11,0.409,4.86,2.5,20170907.0,25316.85,1.45,11.17,18.17,6.51,2.95,17673.0
惠发股份,7.2425,16.6867,30.0504,60.3811,2.0898,11.133,20.2345,,食品,山东,56.04,0.6,1.68,103859.22,41380.48,44087.87,17823.38,1.06,0.12,3.78,2.38,20170613.0,26867.08,1.6,11.83,-32.66,24.32,3.11,10831.0
起步股份,28.9242,101.4909,140.2972,194.4208,31.5703,109.5016,147.4876,,服饰,浙江,19.37,2.19,4.74,207740.88,154771.52,39551.48,53821.25,1.13,0.31,3.23,2.49,20170818.0,48403.75,1.02,3.74,5.13,36.53,15.85,22847.0
珀莱雅,53.9579,88.9877,125.7407,200.7858,69.9209,128.9254,181.7781,,日用化工,浙江,40.93,0.62,2.01,259444.02,159574.84,24810.77,80455.32,4.0,0.91,7.9,6.24,20171115.0,55291.81,2.75,28.58,44.57,63.14,11.65,11892.0
嘉泽新能,28.8983,90.1512,128.4746,164.9628,49.4226,157.4291,246.7534,269.3125,新型电力,宁夏,43.71,5.04,19.33,878873.88,161954.31,684477.63,19287.9,0.1,0.139,1.37,4.45,20170720.0,49660.87,0.26,28.54,63.26,58.04,25.19,64663.0
畅联股份,55.1264,81.1546,119.7792,138.8923,52.2873,86.68299999999999,125.6283,,仓储物流,上海,25.16,2.73,3.69,196679.02,116609.61,28302.14,90418.13,2.45,0.341,4.38,2.61,20170913.0,27952.14,0.76,3.98,4.88,26.09,13.65,34160.0
晨丰科技,25.016,57.0306,88.5457,111.9555,18.4967,45.5682,70.2202,,电气设备,浙江,21.51,0.44,1.3,127823.3,89989.15,21707.14,56186.94,4.32,0.54,7.2,2.15,20171127.0,22500.32,1.73,5.98,-20.7,22.94,11.4,12878.0
成都银行,856.4830000000001,1652.265,2809.978,3908.578,1031.629,2122.984,3395.795,,银行,四川,7.21,18.66,36.12,48400980.0,0.0,99991.5,615558.5,1.7,0.95,8.64,1.05,20180131.0,1266245.25,3.51,28.99,20.85,0.0,40.34,110365.0
阿科力,8.3975,24.5742,40.6224,50.013999999999996,8.5206,22.8873,31.8614,,化工原料,江苏,49.31,0.41,0.87,68458.38,33171.03,24088.63,24580.75,2.84,0.36700000000000005,5.97,4.05,20171025.0,16609.57,1.92,42.98,-21.57,20.41,10.55,16054.0
永安行,26.8393,61.3551,79.2722,516.4490000000001,27.0728,64.5416,90.169,,公共交通,江苏,29.28,0.86,1.34,233616.8,130597.38,5099.08,70268.67,5.23,0.6709999999999999,12.37,2.12,20170817.0,77779.31,5.79,-18.41,13.75,29.08,14.71,15542.0
华扬联众,3.275,27.4159,36.9731,126.7079,4.3921,38.5916,70.5199,,互联网,北京,35.19,0.92,2.3,542965.88,501480.5,3213.6,61881.17,2.69,0.306,5.4,2.67,20170802.0,43842.09,1.91,34.18,90.73,11.13,0.94,14513.0
好太太,30.9963,71.3377,137.8358,205.8263,47.6648,110.9862,186.2092,,家居用品,广东,28.28,0.71,4.01,141362.48,103457.96,5256.62,33760.71,0.84,0.46399999999999997,3.01,5.82,20171201.0,43085.28,1.07,18.16,35.09,41.47,20.64,12119.0
密尔克卫,14.3638,38.2443,59.7972,83.6916,33.1311,66.9612,104.5167,,仓储物流,上海,40.48,0.38,1.52,167091.56,92477.9,23177.65,65699.74,4.31,0.83,8.07,4.58,20180713.0,38813.8,2.55,0.0,0.0,19.59,8.57,23182.0
中广天择,13.8365,44.1821,57.0598,63.7488,8.3,23.7592,20.7144,,影视音像,湖南,66.95,0.47,1.0,62156.71,48845.26,1558.91,25594.15,2.56,0.207,5.31,3.48,20170811.0,15349.85,1.53,-19.59,-63.7,25.58,9.22,10648.0
仙鹤股份,78.7665,183.4721,276.95,398.8246,97.0928,174.5607,250.2221,,造纸,浙江,31.02,0.62,6.12,573241.69,271446.75,183354.05,188643.69,3.08,0.43,5.22,3.24,20180420.0,62996.91,1.03,0.0,0.0,18.49,8.57,30981.0
沃格光电,48.8892,99.766,152.6429,207.7464,55.5738,118.5483,169.2769,,元器件,江西,20.73,0.24,0.95,178985.42,118444.1,42814.01,96440.45,10.2,2.01,17.35,2.85,20180417.0,54658.48,5.78,0.0,0.0,52.14,32.51,16772.0
金逸影视,22.2132,98.2532,143.8437,211.5311,56.2773,87.3069,138.3103,,影视音像,广东,21.89,0.67,2.69,288188.69,149213.38,72910.81,68478.42,2.55,0.515,7.15,2.1,20171016.0,88571.18,3.3,-5.12,-3.85,27.07,8.89,21748.0
集泰股份,2.1676,17.2531,37.0293,45.243,-1.8567,8.4416,10.7595,,化工原料,广东,125.07,0.79,1.68,91181.31,63100.23,19396.22,19082.15,1.14,0.064,2.77,3.85,20171026.0,8056.61,0.48,27.74,-70.94,23.42,1.54,20508.0
养元饮品,515.9595,1000.2905,1568.1853,2309.8787,930.0395,1308.1504,1740.8333,,软饮料,河北,14.75,4.57,7.53,1251716.0,1046275.19,62395.13,322262.19,4.28,2.34,14.54,3.13,20180212.0,667773.06,8.86,5.42,11.01,49.25,30.24,21759.0
奥士康,47.4031,74.2391,112.4667,173.1515,45.0855,103.2631,185.0934,,元器件,湖南,28.77,0.36,1.47,313213.72,216207.27,89959.03,142923.73,9.71,1.28,14.31,3.37,20171201.0,54372.85,3.69,34.6,64.58,22.84,11.22,22338.0
蒙娜丽莎,41.4415,121.8463,235.9968,301.721,46.3932,133.3095,267.6302,,其他建材,广东,12.57,0.8,2.37,415062.63,345748.13,39385.48,133966.86,5.66,1.131,10.38,1.83,20171219.0,81581.38,3.45,10.51,13.4,36.08,11.75,25983.0
伊戈尔,17.5711,38.3601,,77.7555,1.3351,17.7432,33.8377,,电气设备,广东,49.76,0.69,1.32,128240.42,83377.11,34422.69,48425.65,3.67,0.256,6.72,2.53,20171229.0,18440.38,1.4,-0.75,-39.81,22.44,4.26,19383.0
中石科技,-7.5587,-0.4242,29.7132,82.244,13.19,43.2029,107.867,,化工原料,北京,46.24,0.61,1.58,88958.18,60699.96,24763.52,17779.85,1.13,0.69,4.13,10.23,20171227.0,29297.06,1.86,100.34,263.03,37.06,19.0,17840.0
泰永长征,7.0756,20.8315,,69.6103,9.0212,25.2891,46.7909,,电气设备,贵州,66.65,0.51,1.22,83070.57,73595.24,5943.45,43538.26,3.57,0.4,5.81,5.87,20180223.0,13702.51,1.12,6.49,10.36,55.02,19.18,20880.0
锋龙股份,10.665,23.4493,,47.8109,9.99,20.2435,33.2661,,汽车配件,浙江,66.13,0.22,0.89,56639.68,40896.87,12148.05,26123.13,2.94,0.41,5.44,6.06,20180403.0,12598.05,1.42,0.0,0.0,31.99,13.9,16297.0
中环环保,7.1987,18.7746,34.4359,50.6888,8.0895,23.0093,41.4456,,环境保护,安徽,44.3,0.97,1.6,174431.7,49970.95,5377.37,36227.21,2.26,0.259,4.58,3.34,20170821.0,20423.64,1.28,94.49,20.36,31.98,16.38,17585.0
日播时尚,12.799000000000001,25.2406,45.083999999999996,83.6357,16.6537,17.9281,20.9011,,服饰,上海,80.09,0.65,2.4,122291.46,82324.71,14481.12,38313.35,1.6,0.087,3.89,2.39,20170531.0,26283.9,1.1,10.67,-53.64,63.66,2.64,13863.0
电工合金,16.71,31.0535,46.7069,61.2345,17.393,34.8401,52.8253,,铜,江苏,35.38,0.52,2.08,114971.75,97311.27,12007.91,31659.09,1.52,0.254,3.59,3.34,20170907.0,21272.99,1.02,9.26,13.1,11.02,5.07,20836.0
森霸传感,10.6349,27.5293,42.9477,60.0522,12.1581,33.4603,52.25,,元器件,河南,40.62,0.23,0.8,48322.3,41572.93,4362.71,22313.09,2.79,0.653,5.74,6.16,20170915.0,13364.35,1.67,4.55,21.66,52.11,39.47,12508.0
阿石创,10.485,21.8711,34.7142,40.9321,13.4186,19.1988,26.8179,,元器件,福建,118.64,0.56,1.41,61995.21,32596.11,15749.67,16980.49,1.2,0.19,3.05,9.86,20170926.0,10969.24,0.78,2.46,-22.75,23.41,15.04,21789.0
万隆光电,5.5344,26.7471,42.4902,46.7814,1.2256,16.9047,13.5427,,通信设备,浙江,94.58,0.28,0.69,66715.02,61099.98,2947.83,33016.78,4.81,0.19699999999999998,8.39,2.97,20171019.0,15563.9,2.27,-24.86,-68.13,25.62,5.37,10972.0
凯伦股份,8.158999999999999,18.6986,28.4966,44.5702,10.2202,25.2258,40.6858,,其他建材,江苏,57.18,0.39,1.32,78695.46,60959.01,13698.36,13686.12,1.04,0.31,3.15,7.49,20171026.0,12851.46,0.98,51.35,42.77,36.55,9.81,11640.0
安达维尔,-4.4315,-8.2199,7.6743,89.7944,-10.0296,-1.8696,-19.3033,,航空,北京,0.0,0.82,2.53,99897.8,87070.93,10411.5,44351.73,1.75,-0.076,3.45,3.33,20171109.0,16140.42,0.64,3.3,-351.53,48.36,-8.68,24247.0
一品红,29.649,70.8706,110.0948,156.6953,38.6993,76.5655,128.3673,,化学制药,广东,31.6,0.47,1.61,182320.23,128222.3,16769.74,67666.03,4.19,0.795,7.6,4.41,20171116.0,40489.18,2.51,4.38,16.6,69.89,11.85,13632.0
赛腾股份,-15.3902,33.774,83.3424,95.6691,20.0516,53.6992,75.6008,,专用机械,江苏,30.68,0.4,1.63,130596.72,92017.65,13156.35,31204.55,1.92,0.47,4.35,4.37,20171225.0,22078.71,1.36,37.72,-9.29,48.4,11.72,14507.0
润禾材料,3.3177,12.2377,34.6552,48.1861,10.4372,30.0949,55.3207,,化工原料,浙江,33.53,0.32,1.27,74336.27,52586.28,12680.78,22060.6,1.74,0.436,4.05,4.81,20171127.0,13957.24,1.1,50.56,59.63,27.12,11.39,13506.0
设研院,34.0189,68.0271,120.9189,230.2601,44.9549,105.2696,175.1953,,建筑施工,河南,21.5,0.84,1.37,257436.22,212569.27,21293.17,95094.27,6.94,1.35,12.9,2.84,20171212.0,55200.28,4.03,19.39,44.89,48.06,27.56,13762.0
科顺股份,19.3613,108.1537,167.2334,217.68,22.875999999999998,129.4773,161.7882,,其他建材,广东,25.56,2.74,6.11,464446.31,365498.66,36403.9,184102.75,3.01,0.27,4.72,1.91,20180125.0,45362.09,0.74,42.61,-3.26,33.21,8.01,72473.0
华宝股份,224.7981,462.3029,709.924,1148.0511,277.0454,526.2911,784.7088,,食品,西藏,19.98,0.62,6.16,909239.81,740842.06,26100.57,460631.75,7.48,1.3,13.96,2.43,20180301.0,307112.09,4.99,0.0,0.0,77.66,53.45,45598.0
金力永磁,,67.0676,,139.3633,,52.1824,114.5711,147.1958,元器件,江西,72.3,0.42,4.13,207029.97,162993.45,32849.4,38207.8,0.92,0.39,2.69,9.57,20180921.0,26711.97,0.65,41.31,5.62,22.7,11.42,25300.0
梅轮电梯,5.8602,44.4925,63.5085,76.6444,7.2216,35.552,46.0547,,运输设备,浙江,44.0,1.16,3.07,153655.3,116003.61,28021.25,34486.31,1.12,0.15,3.32,2.65,20170915.0,32716.55,1.07,-8.38,-27.48,26.13,9.06,26867.0
重庆钢铁,-593.874,-998.482,-882.075,320.086,350.389,761.96,1480.017,,普钢,重庆,9.99,83.8,89.19,2652941.0,696506.88,1707180.75,1928214.75,2.16,0.166,2.04,1.08,20070228.0,-1059931.75,-1.19,113.08,267.79,17.1,8.49,150685.0
文灿股份,33.8695,70.3655,95.3579,155.3037,41.7628,60.0819,105.0875,,汽车配件,广东,37.12,0.55,2.2,292133.75,107724.02,118196.57,120983.82,5.5,0.54,9.18,2.57,20180426.0,56661.53,2.58,0.0,0.0,28.38,8.8,30797.0
水星家纺,58.2042,99.0179,156.8057,257.349,72.5114,119.67,180.6726,,纺织,上海,17.66,0.89,2.67,246950.7,192863.8,32443.1,89942.9,3.37,0.6779999999999999,7.81,2.04,20171120.0,82429.32,3.09,13.62,15.22,34.91,10.02,17636.0
国芳集团,44.7396,74.2699,92.9311,120.92,37.6965,83.0787,105.6998,,百货,甘肃,28.35,1.66,6.66,264203.78,109187.35,95655.46,32608.55,0.49,0.159,2.64,2.28,20170929.0,46433.1,0.7,1.75,13.74,16.72,4.89,45934.0
顶点软件,1.3219999999999998,26.2678,37.6447,101.9083,3.0625,36.2839,55.9735,,软件服务,福建,88.21,0.58,1.2,114070.35,102780.28,5249.83,43573.85,3.62,0.47,8.07,6.79,20170522.0,39379.21,3.28,28.43,48.69,75.23,33.42,12265.0
风语筑,27.5031,90.9289,147.6632,166.1568,71.018,128.4091,172.4403,,文教休闲,上海,21.73,0.88,2.92,304931.0,270412.16,20894.9,77792.0,2.66,0.591,4.66,3.67,20171020.0,31446.98,1.08,5.21,16.78,31.78,13.53,20362.0
翔港科技,11.8787,24.9112,36.4409,45.832,13.2125,25.5697,38.1007,,广告包装,上海,43.94,0.25,1.01,70270.46,37346.92,24277.18,30530.33,3.01,0.376,5.2,4.24,20171016.0,12100.8,1.19,12.49,4.55,22.64,14.04,13834.0
南都物业,16.8309,35.6618,,74.8324,21.2006,42.4061,65.8955,,房产服务,浙江,29.36,0.26,1.03,121695.05,97247.05,3188.62,34374.21,3.33,0.66,5.94,4.21,20180201.0,15015.0,1.46,27.1,30.32,22.55,8.93,8818.0
淳中科技,5.7838,47.1915,,90.9278,22.8829,44.4264,68.7312,,通信设备,北京,35.51,0.88,1.31,77008.9,57137.05,7927.37,46336.68,3.54,0.54,5.65,4.4,20180202.0,12811.17,0.98,6.43,-4.74,73.76,34.49,14791.0
嘉诚国际,20.7212,49.3101,82.0248,118.8143,26.7264,62.9972,102.1329,,仓储物流,广东,22.82,0.66,1.5,181259.2,115379.11,34828.0,63360.6,4.21,0.679,9.89,2.09,20170808.0,59176.31,3.93,10.06,24.51,23.67,13.14,16343.0
绿色动力,57.832,148.378,157.642,206.4774,57.1559,168.0867,241.2154,,环境保护,深圳,47.84,1.16,11.61,815499.88,112780.1,1157.04,85880.34,0.74,0.22,2.43,5.45,20180611.0,75258.93,0.65,0.0,0.0,58.75,30.95,61273.0
四川金顶,-8.4763,-5.5103,-0.5774,28.858,5.6975,16.4685,31.0368,,水泥,四川,53.89,3.49,3.49,53092.61,15760.75,16683.92,30535.36,0.87,0.08900000000000001,0.19,33.86,19931008.0,-62535.32,-1.79,208.46,5475.05,17.72,9.1,49298.0
中曼石油,106.5604,210.5785,337.1508,394.5152,81.1664,103.9641,77.5374,,石油开采,上海,61.56,1.43,4.0,425713.25,217685.0,123329.67,101353.49,2.53,0.19399999999999998,6.07,2.62,20171117.0,93882.36,2.35,-22.93,-77.0,28.92,7.55,23072.0
春光科技,10.7067,39.3271,,87.624,10.829,44.9574,74.9129,,塑料,浙江,29.68,0.24,0.96,90024.56,75581.07,9106.57,51818.73,5.4,0.97,8.5,3.63,20180730.0,18422.53,1.92,0.0,0.0,35.7,20.81,17920.0
恒林股份,53.8382,,163.5791,165.7303,20.046,56.5246,128.0744,,家居用品,浙江,19.27,0.29,1.0,274444.03,209360.44,34749.23,135395.72,13.54,1.281,22.18,1.48,20171121.0,71426.8,7.14,18.0,-21.71,18.14,7.61,17930.0
晶华新材,8.9543,23.2527,31.5787,41.5775,4.6139,17.4128,18.2319,,化工原料,上海,78.01,0.44,1.27,128290.97,64311.2,38418.78,36755.37,2.9,0.14400000000000002,6.18,2.42,20171020.0,27728.75,2.19,13.03,-42.27,18.73,3.08,15840.0
健友股份,56.0938,123.2715,223.66400000000002,314.2224,121.6487,227.1164,334.464,,化学制药,江苏,31.77,2.85,5.52,318503.66,264484.63,25167.55,50947.67,0.92,0.605,4.2,6.1,20170719.0,117652.67,2.13,66.39,49.54,48.58,25.64,9447.0
七一二,-5.7926,52.821999999999996,76.8542,194.2322,3.1518,53.2711,77.2729,,通信设备,天津,142.37,3.66,7.72,413517.47,345366.75,54525.82,93482.92,1.21,0.1,2.73,6.97,20180226.0,35703.87,0.46,3.63,0.54,47.73,8.14,60064.0
亚普股份,39.2612,178.2843,243.2365,334.7654,72.0826,186.3933,233.6257,,汽车配件,江苏,29.16,0.6,5.1,689055.31,440618.19,190615.02,71261.35,1.4,0.49,5.8,3.07,20180509.0,150348.11,2.95,0.0,0.0,15.03,4.15,32595.0
东宏股份,15.9904,74.9175,102.2839,121.9021,36.8715,79.6521,125.0619,,塑料,山东,18.25,0.91,2.56,188976.19,151340.31,26260.66,65389.11,2.55,0.488,5.93,2.0,20171106.0,55577.7,2.17,24.79,22.27,23.22,10.52,12966.0
嘉友国际,52.1311,113.3428,171.7655,206.2206,56.9149,139.6536,224.0692,,仓储物流,北京,14.77,0.28,1.12,217872.16,179741.69,13171.42,85768.56,7.66,2.08,13.67,2.88,20180206.0,53237.93,4.75,25.97,30.45,9.28,7.32,12706.0
福达合金,4.6672,23.1958,39.8597,54.758,5.4455,25.4254,37.144,,电气设备,浙江,58.16,0.25,0.98,125362.07,90242.9,24297.5,28516.68,2.9,0.44,7.61,3.85,20180517.0,31143.68,3.17,2.05,-6.81,15.19,3.92,16135.0
彩讯股份,12.1175,42.6094,63.0485,131.6683,22.8918,54.4121,82.2991,,软件服务,深圳,94.82,0.4,4.0,143864.09,96053.74,1310.12,46670.2,1.17,0.20600000000000002,2.91,8.92,20180323.0,27940.26,0.7,0.0,0.0,42.45,16.22,21017.0
安奈儿,33.9535,44.4534,45.6547,68.8698,36.0972,55.3996,57.3562,,服饰,深圳,42.21,0.39,1.32,115736.3,97345.35,15019.25,42029.6,3.18,0.434,6.33,3.86,20170601.0,27886.05,2.11,18.91,25.63,56.95,7.21,12083.0
合力科技,8.9054,37.1822,53.2813,81.765,12.6406,46.2874,67.4052,,汽车配件,浙江,21.29,0.8,1.57,119072.52,78426.86,23270.35,28987.25,1.85,0.43,5.62,2.17,20171204.0,38071.59,2.43,17.31,26.51,33.07,16.5,18332.0
中设股份,9.1745,20.9686,34.3474,49.0872,11.8535,25.4042,39.7161,,建筑施工,江苏,36.58,0.31,0.87,47546.75,42971.07,2086.43,19162.67,2.21,0.45799999999999996,4.97,4.5,20170620.0,13999.75,1.62,18.68,15.63,47.38,20.12,11528.0
金鸿顺,30.2061,54.04,72.7159,90.5777,25.6576,38.4226,48.0986,,汽车配件,江苏,34.99,0.32,1.28,169547.47,120854.05,24991.68,71546.75,5.59,0.376,8.83,1.99,20171023.0,25444.84,1.99,5.55,-33.85,18.38,5.98,15205.0
横店影视,115.2117,200.8413,305.0838,330.5401,188.66299999999998,227.2342,323.1302,,影视音像,浙江,24.88,0.53,4.53,321615.0,153826.47,85009.49,75497.65,1.67,0.713,4.84,4.89,20171012.0,89554.68,1.98,13.97,5.92,24.72,14.64,20436.0
中宠股份,22.1245,42.9615,59.3741,73.6738,12.6156,26.3638,41.9947,,饲料,山东,66.26,0.54,1.0,126404.02,64420.96,22544.27,40538.34,4.05,0.42,7.53,4.93,20170821.0,20234.18,2.02,39.07,-29.27,21.57,4.16,7966.0
晶瑞股份,6.4834,14.3063,23.0572,36.1765,9.2851,23.9144,39.4255,,化工原料,江苏,47.88,0.84,1.51,117299.4,62077.95,28727.13,20690.14,1.37,0.26,3.26,5.1,20170523.0,12938.25,0.85,53.52,70.99,28.64,6.67,10061.0
东方材料,7.9898,21.772,44.6685,55.0336,8.2808,17.1192,28.5637,,染料涂料,浙江,47.89,0.54,1.44,73799.43,54943.78,10230.21,23882.64,1.66,0.24,4.41,2.88,20171013.0,23464.56,1.63,-8.72,-36.05,28.85,10.02,13236.0
