name,net_profits_2016_2,net_profits_2016_3,net_profits_2016_4,net_profits_2017_1,net_profits_2017_2,net_profits_2017_3,net_profits_2017_4,net_profits_2018_1,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
春兰股份,53.4521,36.5817,12.0892,-7.6591,80.9021,53.7079,17.6368,26.2188,家用电器,江苏,21.1,5.19,5.19,243655.47,120260.97,27821.69,153388.38,2.95,0.05,3.81,1.12,19940425.0,-59583.17,-1.15,446.92,442.32,31.86,9.87,34578.0
东方市场,89.7053,146.8028,147.3793,3.8321,144.6462,200.2557,228.4674,33.1179,综合类,江苏,56.37,12.18,12.18,436740.81,181513.25,37020.1,64300.43,0.53,0.027000000000000003,2.97,2.07,20000529.0,137941.38,1.13,-8.31,764.22,30.32,15.96,94569.0
海欣股份,120.3358,159.5851,89.9653,10.1835,61.3905,95.7508,105.29899999999999,18.3188,纺织,上海,139.86,7.38,12.07,480504.06,79582.93,29640.83,43430.05,0.36,0.015,3.05,2.78,19940404.0,32815.9,0.27,12.56,79.88,47.69,8.79,72774.0
白云电器,48.3966,68.4197,161.5098,24.8348,44.1198,85.7861,154.9531,26.9884,电气设备,广东,46.06,1.21,4.43,439978.19,260369.41,94718.3,49340.17,1.11,0.061,5.02,2.23,20160322.0,111731.3,2.52,4.47,4.81,31.92,8.0,23581.0
四方精创,20.9816,41.3218,75.6328,12.5388,28.038,53.9999,88.1634,13.1714,软件服务,深圳,67.75,1.85,1.95,117162.67,72683.47,1821.99,69307.56,3.56,0.068,4.96,3.7,20150527.0,28548.99,1.47,8.7,5.04,44.18,12.66,16756.0
再升科技,30.3453,48.5307,80.824,17.3165,44.6583,80.2311,113.5754,31.8041,玻璃,重庆,38.93,5.41,5.41,221647.22,110429.97,45351.65,60365.61,1.12,0.059000000000000004,2.28,4.03,20150122.0,20616.15,0.38,145.53,83.66,32.72,14.36,22530.0
宋都股份,104.4783,85.228,-199.4744,-4.869,16.0524,15.6465,155.6756,18.9984,全国地产,浙江,60.13,13.4,13.4,1889420.25,1645717.13,5740.66,40692.68,0.3,0.013999999999999999,2.8,1.22,19970520.0,182097.13,1.36,41.7,490.19,39.95,3.79,36868.0
宜昌交运,24.9215,43.1107,50.8861,11.4173,32.0373,95.6921,110.8294,10.9346,公共交通,湖北,71.52,2.25,3.15,350595.63,195824.45,61768.0,132496.97,4.21,0.035,6.41,1.55,20111103.0,43228.8,1.37,22.98,-1.22,9.38,1.93,10105.0
双杰电气,21.5448,48.7114,96.9618,-17.1291,17.2772,30.6587,104.5439,115.8732,电气设备,北京,12.16,2.98,5.86,338937.63,199811.02,52313.18,56035.94,0.96,0.198,2.36,4.08,20150423.0,50031.67,0.85,117.29,776.47,28.52,45.74,15486.0
红豆股份,59.1691,96.6183,159.4177,30.7851,498.3718,567.1248,608.0374,,服饰,江苏,59.01,20.3,25.33,546740.25,295921.34,40704.01,147717.77,0.58,0.018000000000000002,1.81,2.4,20010108.0,109669.4,0.43,20.88,51.3,24.5,6.72,40730.0
浙江世宝,38.8674,50.8362,63.4875,17.9477,39.7151,41.07899999999999,32.6561,-5.5462,汽车配件,浙江,0.0,4.5,7.9,209792.45,122933.26,59959.28,18525.0,0.23,-0.006999999999999999,1.86,2.74,20121102.0,35922.65,0.45,0.29,-130.9,14.5,-1.95,42987.0
鹏起科技,124.5926,195.6503,91.6923,80.1699,205.5727,257.1415,387.1695,72.072,综合类,上海,33.68,12.91,17.53,875595.5,458353.81,116492.17,255644.91,1.46,0.040999999999999995,2.85,1.94,19920828.0,68029.43,0.39,-2.43,-10.1,33.43,14.74,41875.0
出版传媒,50.4986,83.6722,122.9467,10.6117,57.8599,109.2262,161.0807,18.4625,出版业,辽宁,41.78,5.51,5.51,339912.72,210869.55,40019.17,52451.8,0.95,0.034,3.77,1.49,20071221.0,84584.31,1.54,15.34,14.33,23.85,3.46,34890.0
第一创业,230.6759,424.3242,561.7813,68.6153,189.2203,298.87,422.8511,68.9958,证券,深圳,79.7,19.18,35.02,3523666.75,0.0,14220.9,259304.8,0.74,0.02,2.55,2.47,20160511.0,174134.75,0.5,20.23,0.55,0.0,15.57,267380.0
福安药业,83.8058,156.1475,221.9582,90.0584,181.4891,237.2855,284.8147,88.7168,化学制药,重庆,15.72,5.87,11.9,481799.19,161558.52,95665.7,223113.77,1.88,0.075,3.58,1.31,20110322.0,78092.93,0.66,69.48,-1.49,64.29,11.63,25591.0
世纪天鸿,5.9227,,31.3185,1.6627,4.9605,18.7974,31.3648,2.7273,出版业,山东,199.46,0.35,1.4,62064.96,49093.75,3728.78,20521.21,1.47,0.019,3.05,5.09,20170926.0,11265.88,0.8,0.0,0.0,31.92,6.18,7841.0
科斯伍德,18.2704,28.7972,36.0,8.664,9.5499,15.1757,5.7648,11.6074,染料涂料,江苏,57.31,1.74,2.43,175340.8,73770.68,28007.59,20063.38,0.83,0.048,2.96,3.7,20110322.0,24250.4,1.0,134.24,33.97,35.64,4.91,11595.0
三元股份,153.3253,171.1585,105.4206,1.6872,34.5319,123.4699,76.0188,35.5235,乳制品,北京,58.91,8.85,14.98,1400817.25,439033.41,260686.05,331037.34,2.21,0.024,3.24,1.73,20030915.0,-6489.8,-0.04,26.71,171.07,31.96,2.03,28417.0
飞利信,140.5946,308.0319,340.0846,70.1649,154.3278,325.6642,404.1078,98.0408,软件服务,北京,25.58,11.19,14.35,799062.38,488194.94,15677.07,330256.09,2.3,0.068,4.11,1.7,20120201.0,115405.17,0.8,52.74,39.73,38.33,18.22,57192.0
三房巷,32.7081,45.3248,46.5365,15.2316,29.0725,38.4987,44.0889,8.8252,纺织,江苏,63.92,7.97,7.97,180742.8,149760.09,27573.3,5900.81,0.07,0.011000000000000001,1.6,1.76,20030306.0,31171.61,0.39,11.01,-42.06,10.26,3.26,31395.0
鲍斯股份,25.6563,51.0323,70.6109,29.5758,73.2741,115.9982,150.9717,38.6911,机床制造,浙江,38.05,2.48,6.62,258824.97,97114.96,63521.45,81684.61,1.23,0.057999999999999996,2.28,3.9,20150423.0,29106.34,0.44,54.55,30.82,36.91,12.17,12276.0
金洲管道,52.5445,42.5309,62.8204,6.5687,38.4478,106.7602,162.6516,9.6839,钢加工,浙江,93.66,5.03,5.21,340183.41,211392.09,74293.09,77365.81,1.49,0.019,4.11,1.7,20100706.0,75055.9,1.44,16.5,47.42,10.49,1.28,47589.0
中直股份,175.0185,303.712,439.1615,71.0138,153.4816,271.4275,455.3764,70.6647,航空,黑龙江,85.13,5.89,5.89,2182336.5,1833564.0,231685.95,423271.94,7.18,0.12,12.43,3.28,20001218.0,198855.31,3.37,2.54,-0.49,14.18,3.3,29364.0
东诚药业,55.2429,97.4506,130.9526,31.2401,72.8552,138.2591,172.6336,43.4005,化学制药,山东,44.94,5.78,7.75,535741.25,217371.66,64317.15,146063.06,1.88,0.06,4.17,2.41,20120525.0,66440.17,0.86,26.33,38.93,50.75,10.86,27140.0
万邦达,141.2222,199.0039,262.2483,101.8145,205.6866,295.9516,305.3736,88.6719,环境保护,北京,28.56,8.65,8.65,773388.81,351049.66,78211.35,361316.81,4.18,0.102,6.79,1.72,20100226.0,131866.38,1.52,-28.56,-12.91,37.26,31.67,59016.0
黑牡丹,176.6111,264.9654,371.5277,72.7601,139.3306,218.4558,493.5655,51.044,全国地产,江苏,30.21,7.96,10.47,2249115.0,1755839.63,84786.97,298854.0,2.85,0.049,7.28,0.81,20020618.0,268287.31,2.56,-28.5,-29.88,16.39,4.3,28033.0
中核科技,30.2253,47.1995,105.4227,-13.3607,2.3043,4.7978,44.5609,-15.6951,机械基件,江苏,0.0,3.83,3.83,206074.55,138724.34,27203.24,24948.74,0.65,-0.040999999999999995,3.29,3.39,19970710.0,46815.76,1.22,50.27,-17.47,16.07,-9.75,83563.0
辉煌科技,38.8183,56.8745,85.0701,8.1057,24.9685,38.3004,-151.7428,3.073,通信设备,河南,204.38,3.17,3.77,203521.59,150784.77,10110.44,65352.76,1.74,0.008,3.69,1.81,20090929.0,29574.75,0.79,10.07,-62.09,50.51,4.05,46360.0
康强电子,17.5791,31.9657,43.6179,13.5954,33.3548,56.157,64.0027,17.5207,半导体,浙江,47.62,2.83,2.89,165013.5,88834.25,58513.17,24444.63,0.85,0.061,2.62,4.41,20070302.0,26091.24,0.9,27.95,28.87,21.33,5.13,15622.0
新国都,34.3534,78.7456,139.0217,5.5618,31.1087,47.2358,71.9339,9.0763,电脑设备,深圳,152.43,2.9,4.78,383880.38,211555.91,38732.37,113330.92,2.37,0.019,4.22,2.74,20101019.0,57037.05,1.19,32.73,63.19,32.37,3.51,11005.0
王子新材,12.1708,22.1936,37.1115,8.1585,19.2841,30.9436,38.6432,6.521,塑料,深圳,100.39,0.42,0.84,74823.93,59888.03,9913.71,24189.71,2.87,0.077,6.29,4.94,20141203.0,27041.18,3.21,12.39,-20.07,23.2,4.89,9042.0
精工钢构,94.676,136.202,109.5731,21.6853,55.5287,62.75,62.0221,25.3314,钢加工,安徽,56.1,15.1,18.1,1116602.63,796050.13,76689.81,33248.25,0.18,0.02,2.64,1.19,20020605.0,172135.97,0.95,56.19,16.81,10.66,1.19,137305.0
裕兴股份,35.6915,50.3638,72.2431,11.9574,35.3705,52.0188,68.9581,15.3321,塑料,江苏,28.86,2.3,2.89,157737.63,120446.07,25376.5,58326.17,2.02,0.053,5.04,1.22,20120329.0,44646.03,1.55,25.78,28.22,15.39,9.98,11942.0
宝胜股份,89.977,178.1661,265.6691,30.2345,68.6382,100.4254,86.2374,32.8934,电气设备,江苏,35.11,8.95,12.22,1692181.63,1237743.0,292702.66,123741.22,1.01,0.027000000000000003,2.9,1.3,20040802.0,104436.38,0.85,96.66,8.79,4.46,0.5,40357.0
国元证券,510.5621,953.5526,1405.4044,241.8979,513.7183,890.3689,1203.7461,166.4049,证券,安徽,36.56,29.46,33.65,8076391.0,0.0,138289.31,1261040.25,3.75,0.049,7.39,0.98,19970616.0,516163.56,1.53,-20.43,-31.21,0.0,26.43,111197.0
飞亚达A,60.513000000000005,108.3213,110.6627,45.318999999999996,86.7088,136.5481,140.2163,59.518,其他商业,深圳,15.79,3.57,4.39,366404.47,252748.05,46857.98,106245.56,2.42,0.136,5.76,1.49,19930603.0,83100.25,1.89,4.26,31.33,41.42,6.99,31885.0
东方电缆,21.4289,26.8809,51.8534,7.784,28.0983,36.8398,50.1936,20.2768,电气设备,浙江,55.27,4.2,5.03,302522.34,237012.02,37628.15,75164.13,1.49,0.04,3.18,2.8,20141015.0,41214.05,0.82,61.12,160.49,16.94,3.49,23452.0
力帆股份,177.9264,186.3306,82.6018,56.3453,120.9624,163.5904,170.5401,61.6931,摩托车,重庆,27.43,12.37,13.07,2980122.0,1562714.63,678960.75,502274.41,3.84,0.047,5.56,0.93,20101125.0,141471.25,1.08,-3.59,9.49,13.45,1.89,61729.0
天通股份,92.9413,108.5636,110.3317,54.119,100.4713,150.3467,156.864,82.0723,元器件,浙江,22.4,9.97,9.97,552080.69,221752.55,174000.31,262119.84,2.63,0.08199999999999999,3.85,1.92,20010118.0,30529.78,0.31,16.02,51.65,27.02,13.87,74893.0
蓝丰生化,64.0577,87.665,107.1806,20.5884,60.7557,93.1114,35.4468,26.9038,农药化肥,江苏,22.22,2.5,3.4,419849.09,129702.15,167124.94,181164.13,5.33,0.079,7.53,0.93,20101203.0,34773.48,1.02,16.81,30.67,28.9,5.97,16468.0
中信国安,172.31900000000002,218.9514,230.2017,54.5573,240.8431,,259.3713,44.4971,综合类,北京,106.37,39.19,39.2,1767462.0,548972.63,38641.07,103028.0,0.26,0.011000000000000001,1.74,2.78,19971031.0,138098.17,0.35,-8.63,-18.44,13.54,4.34,232824.0
冠昊生物,15.4398,30.7479,65.3711,11.7709,25.6982,50.2561,57.4752,,医疗保健,广东,118.23,2.46,2.65,166138.77,40367.3,19332.3,58982.98,2.22,0.027999999999999997,4.39,3.04,20110706.0,28590.51,1.08,-8.92,-9.45,71.04,9.46,20905.0
同大股份,14.4167,23.1501,33.1404,4.0089999999999995,9.6353,14.9492,24.4847,0.2867,塑料,山东,1131.69,0.83,0.89,72885.34,36535.51,24197.92,23806.32,2.68,0.003,6.68,2.19,20120523.0,23346.92,2.63,-1.88,-92.85,17.75,0.29,7000.0
渤海金控,733.209,1439.66,2276.802,400.659,1026.402,1872.817,2630.341,542.247,多元金融,新疆,12.26,35.48,61.85,29176646.0,5665704.0,17049346.0,1707886.38,2.76,0.08800000000000001,5.03,0.85,19960716.0,832305.88,1.35,-21.97,35.34,48.6,7.31,103794.0
龙元建设,130.6462,204.0839,348.4237,119.4866,232.3492,364.5562,606.5157,216.168,建筑施工,浙江,14.91,9.48,15.3,3856493.25,2788031.0,54523.98,147842.81,0.97,0.17,4.86,1.74,20040524.0,266471.81,1.74,36.11,80.91,9.64,4.0,40991.0
中色股份,123.821,203.8978,296.0133,91.2625,174.43200000000002,216.0324,200.9809,92.2416,铅锌,北京,24.45,19.69,19.69,2207169.0,1523098.0,363817.34,95459.4,0.48,0.047,2.64,1.73,19970416.0,222516.66,1.13,-15.19,1.07,16.35,2.46,131199.0
世纪鼎利,53.5366,85.0376,119.9382,31.3942,72.7517,90.0775,112.0941,11.8984,软件服务,广东,68.94,3.65,5.61,346388.78,133466.45,10309.82,174408.0,3.11,0.021,5.0,1.17,20100120.0,52409.56,0.93,18.51,-62.1,39.97,5.97,30268.0
永东股份,22.1182,49.4416,79.209,39.1166,95.2998,140.2156,237.002,80.4817,化工原料,山西,14.67,1.99,3.33,182181.11,102750.65,40442.53,26614.3,0.8,0.24,3.92,3.62,20150519.0,66220.09,1.99,55.08,105.75,26.76,13.47,15812.0
天壕环境,59.1059,87.2717,58.3726,2.8213,16.5083,45.172,90.1723,-16.3115,环境保护,北京,0.0,6.27,8.8,801751.25,211020.16,292146.06,198929.5,2.26,-0.019,3.94,1.2,20120628.0,54482.69,0.62,12.89,-678.16,19.13,-4.14,35245.0
铁龙物流,126.265,192.895,241.5611,88.2109,183.7517,277.8863,330.8008,128.5047,铁路,辽宁,22.68,13.06,13.06,935674.31,554663.19,306798.03,15779.55,0.12,0.098,4.13,2.16,19980511.0,337184.31,2.58,41.84,45.68,8.48,4.46,125369.0
豫光金铅,35.8846,60.6166,176.4222,48.8415,85.6006,157.2423,291.1854,44.0548,铅锌,河南,28.21,10.9,10.9,1145954.75,873160.88,200277.81,144592.2,1.33,0.04,3.04,1.5,20020730.0,61807.55,0.57,10.75,-9.8,3.44,1.06,101994.0
格林美,171.8995,198.3653,263.7319,101.6464,272.6326,387.5173,610.3393,171.0859,小金属,深圳,34.79,31.14,38.16,2279892.0,1184077.63,676757.06,203849.91,0.53,0.045,2.0,3.12,20100122.0,174691.75,0.46,80.05,68.31,19.77,5.61,254939.0
宁波精达,11.7363,21.0386,21.4948,6.9826,10.6972,21.6414,31.4477,8.7494,专用机械,浙江,42.56,1.12,1.12,76873.31,47511.89,18178.61,23585.03,2.11,0.078,4.47,2.97,20141111.0,15761.88,1.41,13.39,25.3,40.2,11.77,9404.0
恒基达鑫,28.6671,25.0389,44.3708,11.4691,38.7954,48.6998,64.9612,10.965,仓储物流,广东,57.9,3.98,4.05,153659.52,44267.87,77580.72,41984.12,1.04,0.027000000000000003,3.01,2.09,20101102.0,34822.94,0.86,6.87,-4.4,39.98,19.77,26412.0
中国西电,463.7325,754.7253,1127.8908,304.4408,594.2858,650.3643,898.6306,175.4988,电气设备,陕西,26.36,51.26,51.26,3239569.75,2385647.25,489668.59,1156701.88,2.26,0.034,3.81,0.95,20100128.0,236391.25,0.46,-2.66,-42.35,30.18,7.27,150339.0
航天工程,57.0618,43.4189,163.8618,31.791999999999998,129.4769,171.6296,192.4941,44.9195,专用机械,北京,36.44,4.12,4.12,368036.47,278689.94,63339.41,105935.61,2.57,0.109,6.15,2.58,20150128.0,91597.05,2.22,-11.37,41.29,53.0,32.45,26955.0
同济科技,45.0255,87.8588,181.6126,30.4077,53.7698,100.8638,255.0595,77.0819,综合类,上海,16.23,6.25,6.25,1040912.31,870951.13,16442.8,19848.63,0.32,0.12300000000000001,3.43,2.33,19940311.0,117391.85,1.88,38.34,153.49,16.52,7.18,94394.0
深圳机场,264.298,409.3494,562.4309,144.0523,317.3936,502.8631,661.3617,157.6293,机场,深圳,27.26,20.51,20.51,1338532.0,413298.34,729578.88,279710.38,1.36,0.077,5.52,1.52,19980420.0,567682.69,2.77,14.05,9.42,28.4,18.57,57829.0
塔牌集团,110.118,227.1998,454.2302,135.7711,310.6283,504.6928,720.977,371.5942,水泥,广东,9.47,8.04,11.92,989531.31,518470.84,260561.42,373550.94,3.13,0.312,7.17,1.65,20080516.0,321439.41,2.7,34.9,173.69,43.89,30.32,61061.0
利君股份,47.1706,64.6675,95.9298,34.5109,58.7087,75.1559,128.7378,37.1554,专用机械,四川,37.1,3.78,10.03,247517.34,184224.77,19643.72,33509.53,0.33,0.037000000000000005,2.01,2.74,20120106.0,43415.51,0.43,15.71,7.66,38.71,23.11,51187.0
顺威股份,27.3551,27.8003,30.7967,6.5067,12.5795,10.1895,-48.0398,-16.8345,塑料,广东,0.0,7.2,7.2,194848.17,121509.85,55369.05,6072.4,0.08,-0.023,1.41,2.3,20120525.0,19061.05,0.26,8.77,-358.73,14.69,-4.05,47222.0
东方创业,74.0303,104.25399999999999,148.8613,43.2205,79.8254,105.5994,173.4424,50.5622,商贸代理,上海,21.43,5.22,5.22,809394.06,476305.75,92595.86,96109.74,1.84,0.09699999999999999,7.79,1.07,20000712.0,124624.3,2.39,27.15,16.99,4.42,1.1,29100.0
杉杉股份,209.48,268.008,330.1631,83.4162,339.0495,467.9739,896.1151,149.7684,综合类,浙江,37.46,8.22,11.23,2449561.75,1056502.25,289085.84,295225.94,2.63,0.133,10.06,1.99,19960130.0,307345.38,2.74,17.94,79.54,26.2,8.26,76678.0
汇通能源,14.3376,22.4592,24.8226,5.3424,11.251,14.1982,29.3753,10.4379,商贸代理,上海,33.14,1.47,1.47,124013.22,58604.51,51697.94,25311.77,1.72,0.071,4.64,2.02,19920327.0,20220.5,1.37,-25.25,95.38,6.86,2.64,10705.0
佳士科技,52.4611,81.9516,101.0088,18.7725,71.5467,107.521,143.7709,23.023000000000003,专用机械,深圳,32.99,4.59,5.07,265083.19,222104.72,34426.75,127903.71,2.52,0.045,4.53,1.32,20110322.0,45383.55,0.89,-0.63,22.64,34.25,13.12,36511.0
众业达,85.0736,114.6083,143.3836,83.4552,129.2725,189.4606,200.623,62.2945,批发业,广东,16.92,3.92,5.45,525628.13,396581.72,41645.85,187445.16,3.44,0.114,6.69,1.16,20100706.0,112260.61,2.06,20.72,-25.36,14.41,3.95,35626.0
柯利达,25.386999999999997,31.6321,48.4101,25.996,21.002,39.2062,57.6172,34.2779,装修装饰,江苏,23.01,4.21,4.29,332324.63,201965.11,10750.37,36260.9,0.84,0.08,2.56,2.88,20150226.0,41645.1,0.97,20.96,31.86,12.85,10.23,13175.0
帝龙文化,108.3514,257.7811,378.6859,79.2734,204.2362,338.4383,549.1219,165.9607,软件服务,浙江,9.8,5.24,8.51,640006.06,250147.41,33371.09,302910.44,3.56,0.2,6.13,1.25,20080612.0,128739.31,1.51,79.47,109.35,23.97,18.69,14000.0
TCL集团,605.7058,1538.1065,1602.126,447.8199,1033.845,1906.1043,2664.395,730.8373,家用电器,广东,14.32,117.28,135.5,16312021.0,7881397.0,3134422.75,595104.44,0.44,0.05,2.3,1.34,20040130.0,930852.81,0.69,1.02,63.2,19.46,2.85,472986.0
北矿科技,12.439,18.0996,36.9637,4.0278,15.4617,30.9091,43.3184,3.8562,元器件,北京,123.94,1.43,1.52,73922.81,48697.3,18369.23,27358.99,1.8,0.025,3.73,3.37,20040512.0,10451.96,0.69,11.51,-4.26,27.04,4.49,26757.0
仟源医药,20.0324,29.0739,30.1477,6.3935,21.3095,23.9828,21.6734,7.3171,化学制药,山西,61.28,1.56,2.08,147924.36,57126.61,23387.97,44311.85,2.13,0.035,3.97,2.17,20110819.0,15982.92,0.77,45.99,14.44,73.03,2.7,14966.0
丽鹏股份,56.4366,91.4958,155.5919,1.6589,61.8565,110.7006,90.0578,15.5007,建筑施工,山东,61.28,7.24,8.77,628930.19,279221.47,69484.97,180633.95,2.06,0.018000000000000002,3.65,1.19,20100318.0,50107.2,0.57,29.45,834.42,14.05,4.33,36448.0
德联集团,66.7467,112.6543,140.5528,30.7028,55.3985,88.9784,153.7373,21.0347,化工原料,广东,37.21,4.44,7.54,353387.91,241491.22,54696.55,98210.15,1.3,0.027999999999999997,3.82,1.09,20120327.0,109475.96,1.45,54.27,-31.49,14.06,3.01,45716.0
市北高新,73.6915,164.0279,153.4671,-15.5096,68.7357,81.7456,231.4751,2.1541,园区开发,上海,1002.31,13.34,18.73,1197332.0,692139.25,2821.8,308326.44,1.65,0.001,3.14,1.47,19920327.0,89013.25,0.48,54.18,113.89,45.61,1.7,92428.0
生意宝,12.6938,16.0516,12.6192,6.4992,13.7291,20.2301,19.169,13.0506,互联网,浙江,165.86,2.52,2.53,139587.3,123813.6,7136.93,32611.0,1.29,0.052000000000000005,3.33,10.29,20061215.0,22047.14,0.87,-14.05,100.8,47.19,17.26,32062.0
江苏舜天,31.2955,41.1686,46.9962,18.6357,39.3501,70.5643,82.8913,15.9838,商贸代理,江苏,37.23,4.37,4.37,393992.31,197332.34,30914.15,19345.4,0.44,0.037000000000000005,4.66,1.17,20000901.0,56158.21,1.29,0.08,-14.23,9.78,1.26,34257.0
中国海防,12.3423,20.7141,7.2671,,29.1771,35.5021,81.6413,2.9342,通信设备,北京,1069.3,3.3,3.96,156878.16,119834.92,30931.0,49245.93,1.24,0.006999999999999999,2.79,11.38,19961104.0,19505.35,0.49,25.81,28.91,36.85,5.8,13384.0
久立特材,62.6239,107.0396,167.7667,24.3088,66.7203,108.0146,133.8242,48.2138,特种钢,浙江,27.18,8.21,8.42,499135.75,310141.06,158462.0,67017.32,0.8,0.06,3.26,1.91,20091211.0,109490.6,1.3,36.6,98.34,23.11,5.4,55545.0
双塔食品,65.668,101.7431,56.9254,29.1431,43.4033,67.8125,36.8992,58.8721,食品,山东,20.33,11.27,12.63,441590.59,206653.77,98625.09,61717.98,0.49,0.047,2.08,1.82,20100921.0,69550.68,0.55,81.6,102.01,14.41,8.18,50805.0
海兰信,30.0178,50.3051,81.9835,20.3989,48.203,73.1004,103.4055,29.3874,软件服务,北京,46.95,2.74,3.62,228505.02,157853.55,6874.97,55449.36,1.53,0.081,3.43,4.45,20100326.0,30789.9,0.85,13.22,44.06,46.56,18.91,20993.0
全筑股份,21.4214,30.0289,100.3914,17.301,25.7502,48.6245,164.7556,37.9287,装修装饰,上海,24.77,5.34,5.38,531361.94,435357.44,48060.71,49993.45,0.93,0.06,3.03,2.3,20150320.0,56425.01,1.05,122.61,119.23,10.77,3.67,16989.0
广深铁路,681.8227,1089.4357,1158.2538,282.5002,508.7157,888.4855,1015.3610000000001,446.0447,铁路,深圳,17.35,56.52,70.84,3399973.5,631564.75,2341414.75,1156273.75,1.63,0.063,4.11,1.06,20061222.0,733022.44,1.03,13.16,57.89,13.41,9.15,228948.0
天保基建,111.5731,116.4608,290.632,176.6344,173.7116,165.3032,410.8596,234.8146,区域地产,天津,5.27,11.1,11.1,1001950.13,847531.63,10359.82,193274.45,1.74,0.212,4.83,0.92,20000406.0,228135.16,2.06,101.27,32.94,57.61,24.7,56219.0
百利科技,19.5142,52.2586,106.4312,8.8527,20.7637,58.2769,108.512,28.0341,建筑施工,湖南,51.57,1.49,3.14,217479.97,189850.09,4540.97,27004.78,0.86,0.08900000000000001,3.15,5.86,20160517.0,44776.35,1.43,76.51,216.67,32.17,15.67,10181.0
厦门象屿,152.7607,375.1855,426.4419,138.0238,296.9327,494.8415,714.3191,230.5683,仓储物流,福建,12.19,21.38,21.57,5514865.5,4297223.5,602664.5,511264.56,2.37,0.107,5.16,1.01,19970604.0,239846.52,1.11,15.72,67.05,3.02,0.49,46552.0
昌红科技,19.8916,29.0909,31.502,3.9972,13.2561,24.6027,34.6993,9.6462,机械基件,深圳,80.49,2.87,5.03,95431.31,58445.93,22895.25,11105.99,0.22,0.019,1.67,3.71,20101222.0,20922.05,0.42,18.69,141.32,26.18,6.44,33295.0
双象股份,20.1179,24.125999999999998,35.5509,3.9027,11.4554,8.6117,13.0895,2.2502,塑料,江苏,313.89,1.79,1.79,136371.77,84604.96,26884.7,42731.48,2.39,0.013000000000000001,4.69,3.37,20100429.0,20127.63,1.13,14.52,-42.35,13.28,0.79,16843.0
金地集团,777.9734,1714.6392,6300.4607,870.7865,1152.2951,2268.833,6842.6764,1094.8751,全国地产,深圳,9.46,45.15,45.15,22486136.0,18658582.0,110684.32,324590.34,0.72,0.243,9.18,1.0,20010412.0,3136630.75,6.95,17.71,25.73,34.2,16.1,69155.0
中飞股份,10.8675,18.9594,31.3376,2.4669,11.2349,12.5827,12.5257,3.1281,铝,黑龙江,105.68,0.72,0.91,66699.38,23115.46,36258.2,18809.15,2.07,0.034,5.18,2.81,20150701.0,17168.07,1.89,-24.08,26.8,39.78,11.25,10737.0
明星电力,47.7421,89.6021,83.5391,24.7198,43.0929,93.67299999999999,98.1036,27.1483,水力发电,四川,21.7,3.24,3.24,305321.59,67503.56,189190.67,48712.42,1.5,0.084,6.5,1.12,19970627.0,115608.17,3.57,13.25,9.82,13.55,6.76,39096.0
顺灏股份,44.4498,57.7902,98.4076,19.4627,16.8127,37.5365,103.1907,49.8563,造纸,上海,41.16,6.85,7.09,394827.19,189169.63,60687.67,84610.0,1.19,0.07,3.43,1.54,20110318.0,58693.46,0.83,10.19,169.98,24.64,4.91,24999.0
远大智能,34.4214,35.5072,70.1278,-37.5064,35.097,36.5961,35.7354,-51.5555,运输设备,辽宁,0.0,10.41,10.43,249530.3,156666.69,49125.01,11847.67,0.11,-0.049,1.36,2.67,20120717.0,27142.85,0.26,5.2,-37.46,15.97,-35.03,60606.0
申通地铁,35.1439,61.3165,51.9422,24.6425,45.8421,64.3226,51.6702,21.2848,公共交通,上海,39.47,4.77,4.77,263907.66,44010.53,122554.85,7974.25,0.17,0.045,3.11,2.26,19940224.0,71937.86,1.51,-2.76,-13.63,12.61,12.27,39359.0
金一文化,51.1134,81.5896,174.065,29.6746,33.2985,82.2863,182.3901,121.8803,服饰,北京,13.58,5.24,8.35,1863817.0,1466201.63,50252.26,304949.19,3.65,0.146,5.76,1.38,20140127.0,90611.96,1.09,62.05,310.72,8.86,2.46,30873.0
酒钢宏兴,227.3396,451.4754,82.4216,223.4022,350.769,664.717,421.1609,122.7382,普钢,甘肃,27.94,62.63,62.63,4037078.75,1215808.5,2326439.5,686673.19,1.1,0.02,1.55,1.41,20001220.0,-478512.81,-0.76,7.61,-45.06,9.88,1.25,305474.0
雷曼股份,26.6455,41.0761,30.7602,8.6731,21.581999999999997,23.9081,20.3153,0.6974,元器件,深圳,784.43,2.19,3.5,130910.47,65603.86,17523.61,63208.98,1.81,0.002,3.11,2.01,20110113.0,9217.45,0.26,9.09,-91.96,21.43,0.46,26452.0
银泰资源,88.5584,163.9227,219.6436,18.8932,104.103,229.5087,325.2736,116.4012,铅锌,内蒙,40.81,12.29,19.83,1083688.75,199177.8,196884.73,566831.88,2.86,0.059000000000000004,4.18,2.29,20000608.0,89295.86,0.45,202.27,1140.42,28.52,13.74,22896.0
山鹰纸业,149.9636,207.0191,352.80400000000003,432.8781,826.2305,1430.8136,2014.5183,605.3961,造纸,安徽,7.53,45.7,45.7,3112500.75,1024044.88,1215509.13,434110.41,0.95,0.132,2.4,1.66,20011218.0,311440.09,0.68,60.6,39.85,21.27,11.17,250845.0
