序号,code,name,现价,涨跌幅(%),涨跌,换手(%),成交量,市盈率,昨收,开盘价,最高价,最低价,2018_profit,2017_profit,2016_profit,2015_profit,2014_profit
204,00966,中国太平,26.0,2.36,0.6,0.45,1602.65万,15.89,25.4,25.2,26.25,24.4,0,,,,
205,00579,京能清洁能源,1.75,2.34,0.04,0.11,310.20万,2.65,1.71,1.69,1.75,1.67,0,3447,3354,3373,2330
206,01171,兖州煤业股份,9.19,2.34,0.21,1.89,3682.20万,4.05,8.98,9.0,9.22,8.52,0,11278,2695,622,1600
207,01798,大唐新能源,1.32,2.33,0.03,0.08,203.90万,14.23,1.29,1.29,1.33,1.25,0,2868,2115,2084,2124
208,01125,丽丰控股,11.5,2.31,0.26,0.02,5.45万,5.22,11.24,11.5,11.52,11.5,0,1209,1274,1623,1650
209,01680,澳门励骏,1.33,2.31,0.03,0.08,495.00万,--,1.3,1.27,1.34,1.27,0,-434,-257,-273,474
210,00488,丽新发展,13.34,2.3,0.3,0.02,10.59万,3.30,13.04,13.42,13.42,13.06,0,1794,628,1864,1477
211,01588,畅捷通,11.6,2.29,0.26,0.07,3.72万,8.84,11.34,11.26,11.66,11.26,0,243,-137,-88.82,106
212,01591,汛和集团,0.13,2.29,0.0,0.17,666.00万,95.71,0.131,0.128,0.134,0.125,6.56,24.08,0,0,0
213,00926,碧生源,0.45,2.27,0.01,0.06,91.90万,139.02,0.44,0.45,0.45,0.435,0,-7.18,-70.67,64.44,54.51
214,06860,指尖悦动,2.25,2.27,0.05,0.79,1583.04万,15.59,2.2,2.21,2.29,2.13,0,0,0,0,0
215,03816,KFM金德,0.45,2.27,0.01,0.0,1.20万,7.71,0.44,0.45,0.45,0.45,39.42,-4.42,-29.32,51.58,0
216,01150,米兰站,0.18,2.27,0.0,0.0,1.00万,--,0.17600000000000002,0.172,0.172,0.172,0,-81.29,-74.07,-47.79,-53.44
217,01247,米格国际控股,0.18,2.27,0.0,0.01,13.80万,--,0.17600000000000002,0.183,0.198,0.18,0,-150,-130,75.03,197
218,01288,农业银行,3.62,2.26,0.08,0.67,2.06亿,4.26,3.54,3.53,3.68,3.49,0,542898,510128,540862,524126
219,01071,华电国际电力股份,3.66,2.23,0.08,1.48,2542.88万,10.46,3.58,3.58,3.67,3.53,0,4379,9879,17988,14723
220,00651,中海重工,0.05,2.22,0.0,0.01,158.50万,--,0.045,0.045,0.046,0.044000000000000004,0,-624,-366,-527,-634
221,00725,恒都集团,1.38,2.22,0.03,0.02,4.20万,14.23,1.35,1.38,1.38,1.38,0,26.46,19.87,16.18,26.95
222,01369,五洲国际,0.05,2.22,0.0,0.45,2247.40万,--,0.045,0.046,0.048,0.044000000000000004,0,-281,534,-345,843
223,00509,世纪阳光,0.23,2.2,0.01,0.04,182.50万,4.09,0.22699999999999998,0.22699999999999998,0.23,0.223,0,406,457,497,468
224,00133,招商局中国基金,11.18,2.19,0.24,0.17,26.20万,1.85,10.94,10.9,11.26,10.86,0,169,-21.74,58.25,199
225,01528,红星美凯龙,9.32,2.19,0.2,0.39,261.87万,6.21,9.12,9.2,9.41,9.19,0,5916,5727,5942,0
226,00857,中国石油股份,5.64,2.17,0.12,0.64,1.35亿,18.80,5.52,5.59,5.7,5.52,0,67722,60635,79252,169833
227,00833,华讯,1.88,2.17,0.04,0.29,278.02万,16.03,1.84,1.85,1.9,1.84,0,173,98.44,63.45,67.25
228,01202,成都普天电缆股份,0.95,2.15,0.02,0.1,16.00万,9.90,0.93,0.9,0.95,0.89,0,95.3,11.04,-46.65,-46.99
229,00717,英皇证券,0.47,2.15,0.01,0.03,195.00万,4.31,0.465,0.465,0.475,0.46,0,794,634,520,269
230,02186,绿叶制药,8.6,2.14,0.18,0.32,1048.58万,23.81,8.42,8.5,8.61,8.33,0,1116,975,898,726
231,01302,先健科技,2.39,2.14,0.05,0.09,372.60万,52.46,2.34,2.36,2.39,2.31,0,192,108,94.45,49.78
232,02868,首创置业,3.36,2.13,0.07,0.34,347.20万,4.18,3.29,3.29,3.36,3.16,0,3835,3829,3609,2875
233,00956,新天绿色能源,2.4,2.13,0.05,0.43,789.30万,13.33,2.35,2.32,2.41,2.3,0,1764,1228,710,1093
234,03339,中国龙工,3.37,2.12,0.07,0.23,996.50万,11.71,3.3,3.34,3.41,3.25,0,1424,559,212,600
235,00697,ShougangInt'l,0.19,2.12,0.0,0.03,603.80万,34.46,0.18899999999999997,0.19,0.193,0.187,0,57.29,-427,-3894,-2042
236,00167,IDTInt'l,0.14,2.11,0.0,0.02,40.20万,--,0.142,0.14300000000000002,0.145,0.14300000000000002,0,-85.7,-62,-57.2,0
237,06868,天福,4.85,2.1,0.1,0.01,15.30万,20.23,4.75,4.7,4.85,4.7,0,333,242,263,362
238,00083,信和置业,12.68,2.09,0.26,0.04,260.05万,3.87,12.42,12.56,12.72,12.46,0,10614,7753,10621,10324
239,02688,新奥能源,87.95,2.09,1.8,0.45,486.26万,28.32,86.15,86.8,92.35,85.85,0,5190,4195,4027,4747
240,01469,结好金融,0.98,2.08,0.02,0.04,92.80万,8.91,0.96,0.96,0.98,0.95,340,331,414,0,0
241,01932,中漆集团,0.49,2.08,0.01,0.05,49.20万,24.62,0.48,0.475,0.49,0.475,0,23.6,0,0,0
242,00708,恒大健康,9.31,2.08,0.19,0.08,692.00万,218.13,9.12,9.1,9.58,8.93,0,640,88.09,117,0
243,01133,哈尔滨电气,2.47,2.07,0.05,0.12,82.80万,14.72,2.42,2.4,2.48,2.37,0,0,701,279,365
244,00552,中国通信服务,4.94,2.07,0.1,0.17,395.70万,10.51,4.84,4.83,4.97,4.74,0,3232,3056,2825,2631
245,02266,黎氏企业,0.99,2.06,0.02,0.02,6.80万,--,0.97,0.97,0.99,0.91,0,0,0,0,0
246,01238,宝龙地产,3.99,2.05,0.08,0.07,277.30万,3.96,3.91,3.93,3.99,3.8,0,6523,5072,4054,2190
247,02006,锦江酒店,3.02,2.03,0.06,0.25,350.80万,18.43,2.96,2.94,3.04,2.9,0,2178,2170,2010,1568
248,02223,卡撒天娇,1.01,2.02,0.02,0.01,3.20万,9.66,0.99,1.01,1.01,0.86,0,33.14,14.59,-14.39,20.13
249,03623,中国金融发展,1.01,2.02,0.02,0.16,82.40万,28.08,0.99,0.97,1.02,0.95,0,32.34,32.02,35.22,32.59
250,01170,信星集团,2.04,2.0,0.04,0.06,40.00万,5.54,2.0,2.0,2.06,2.0,228,163,132,102,0
251,02268,优源控股,3.06,2.0,0.06,0.42,523.90万,3.19,3.0,3.01,3.07,2.97,0,1081,387,286,322
252,02005,石四药集团,8.21,1.99,0.16,0.18,548.40万,35.13,8.05,7.88,8.26,7.88,0,851,641,542,696
253,02699,新明中国,1.03,1.98,0.02,0.05,86.60万,6.61,1.01,1.0,1.05,0.99,0,544,206,767,0
254,02139,甘肃银行,2.59,1.97,0.05,0.0,10.60万,4.84,2.54,2.54,2.79,2.47,0,8053,0,0,0
255,00245,中国民生金融,0.26,1.96,0.01,0.11,3222.20万,39.39,0.255,0.255,0.28,0.255,0,259,51.43,-44.53,-43.3
256,01129,中国水业集团,1.57,1.95,0.03,0.16,256.20万,--,1.54,1.5,1.58,1.49,0,45.11,125,-50.66,291
257,01451,万成集团股份,1.05,1.94,0.02,0.55,110.40万,12.00,1.03,1.02,1.07,0.99,0,0,0,0,0
258,03689,康华医疗,9.47,1.94,0.18,0.01,4600,16.88,9.29,9.27,9.48,9.27,0,218,198,0,0
259,00893,中国铁钛,0.16,1.94,0.0,0.08,165.70万,--,0.155,0.154,0.158,0.152,0,-415,-802,-1010,-501
260,00731,森信纸业集团,0.53,1.92,0.01,0.02,22.40万,3.12,0.52,0.52,0.53,0.52,320,202,151,245,0
261,00265,东胜旅游,0.27,1.92,0.01,0.03,357.00万,--,0.26,0.26,0.275,0.25,0,-57.92,-179,-104000,3.33
262,01733,易大宗,0.53,1.92,0.01,0.05,144.33万,1.81,0.52,0.52,0.53,0.51,0,1162,1166,-1751,-1164
263,00681,中民控股,0.11,1.92,0.0,0.01,131.40万,3.76,0.10400000000000001,0.102,0.106,0.10099999999999999,257,207,-97.72,251,0
264,06080,荣智控股,0.53,1.92,0.01,0.17,161.40万,35.33,0.52,0.5,0.54,0.5,17.15,0,0,0,0
265,00242,信德集团,3.19,1.92,0.06,0.12,377.60万,6.69,3.13,3.11,3.2,3.06,0,1918,529,1403,4172
266,00585,意马国际,1.6,1.91,0.03,0.49,335.43万,--,1.57,1.55,1.63,1.5,0,-449,-408,-81.24,3.46
267,01513,丽珠医药,40.15,1.9,0.75,0.32,78.08万,12.75,39.4,39.4,40.5,39.2,0,5658,876,693,585
268,06885,金马能源,4.85,1.89,0.09,0.5,67.30万,3.26,4.76,5.0,5.0,4.7,0,739,0,0,0
269,02100,百奥家庭互动,0.54,1.89,0.01,0.02,49.20万,--,0.53,0.53,0.54,0.52,0,-51.73,1.94,56.3,200
270,02368,鹰美,3.79,1.88,0.07,0.07,35.40万,8.24,3.72,3.69,3.79,3.68,274,185,152,130,0
271,01194,麦盛资本,0.28,1.85,0.01,0.13,109.85万,--,0.27,0.27,0.28,0.265,0,53.13,-8.9,212,494
272,01752,澳洲成峰高教,0.55,1.85,0.01,0.24,618.00万,35.29,0.54,0.55,0.56,0.52,0,0,0,0,0
273,00256,冠城钟表珠宝,1.66,1.84,0.03,0.09,396.00万,6.17,1.63,1.62,1.67,1.62,0,1433,160,473,284
274,03908,中金公司,13.3,1.84,0.24,0.28,490.31万,14.78,13.06,12.94,13.3,12.7,0,3531,2274,2517,0
275,02202,万科企业,25.05,1.83,0.45,0.69,902.74万,61.87,24.6,25.0,25.2,23.85,0,64173,46848,39903,29490
276,00322,康师傅控股,17.86,1.82,0.32,0.1,534.95万,28.18,17.54,17.86,18.08,17.64,0,3393,372,471,694
277,06898,中国铝罐,1.12,1.82,0.02,0.02,12.80万,12.17,1.1,1.13,1.13,1.12,0,78.55,123,97.45,34.03
278,00079,世纪建业,0.56,1.82,0.01,0.04,12.40万,16.09,0.55,0.5,0.56,0.5,0,11.56,-25.97,-18.04,15.36
279,01543,中盈盛达融资担保,1.68,1.82,0.03,0.0,2.00万,14.01,1.65,1.68,1.7,1.68,0,,,,0
280,00837,谭木匠,5.04,1.82,0.09,0.05,13.05万,8.72,4.95,5.03,5.06,5.01,0,157,144,152,166
281,01208,五矿资源,4.51,1.81,0.08,0.19,1563.98万,31.20,4.43,4.44,4.51,4.25,0,1277,265,-1126,244
282,01962,训修实业,1.7,1.8,0.03,0.06,38.40万,7.08,1.67,1.67,1.7,1.67,0,110,0,0,0
283,00669,创科实业,42.8,1.78,0.75,0.21,390.27万,21.35,42.05,42.0,43.05,41.45,0,505,440,387,325
284,00503,朗生医药,1.15,1.77,0.02,0.1,42.50万,3.87,1.13,1.13,1.15,1.1,0,9.46,9.19,13.82,18.92
285,00554,汉思能源,0.23,1.77,0.0,0.03,113.00万,2300.00,0.226,0.226,0.23,0.226,0,49.36,-16.12,-26.88,-36.33
286,03323,中国建材,7.51,1.76,0.13,1.02,3957.88万,13.95,7.38,7.38,7.59,7.08,0,9563,4060,4105,11553
287,01222,WangOnGroup,0.12,1.75,0.0,0.95,1.80亿,1.78,0.114,0.114,0.11599999999999999,0.11199999999999999,1835,360,445,700,0
288,01522,京投交通科技,0.58,1.75,0.01,0.0,2.80万,32.22,0.57,0.55,0.58,0.55,0,40.09,29.8,32.13,101
289,00992,联想集团,4.1,1.74,0.07,0.32,3585.51万,--,4.03,4.05,4.1,3.97,387,672,-61.82,1109,0
290,02678,天虹纺织,11.8,1.72,0.2,0.07,68.23万,7.81,11.6,11.6,11.9,11.38,0,1451,1890,1150,600
291,01778,彩生活,8.26,1.72,0.14,0.29,381.20万,21.40,8.12,8.1,8.3,7.72,0,457,298,252,212
292,01027,中国集成控股,0.06,1.72,0.0,0.01,37.50万,54.68,0.057999999999999996,0.057999999999999996,0.06,0.057,0,6.71,13.51,50.03,102
293,00025,ChevalierInt'l,11.9,1.71,0.2,0.01,1.95万,3.95,11.7,12.1,12.1,11.8,1341,734,453,1585,0
294,00236,香港生力啤,1.19,1.71,0.02,0.01,4.04万,39.67,1.17,1.17,1.2,1.17,0,20.69,11.51,-11.56,41.64
295,00386,中国石油化工股份,7.15,1.71,0.12,0.55,1.41亿,9.23,7.03,7.15,7.23,7.02,0,71470,77193,57028,73487
296,00735,中国电力清洁能源,3.59,1.7,0.06,0.01,14.10万,8.85,3.53,3.52,3.62,3.46,0,1043,1123,647,746
297,00101,恒隆地产,15.58,1.7,0.26,0.06,276.04万,8.61,15.32,15.26,15.6,15.2,0,10478,8234,6509,14067
298,01235,专业旅运,0.6,1.7,0.01,0.02,12.00万,200.00,0.59,0.59,0.6,0.59,1.38,2.21,36.73,54.35,0
299,02022,游莱互动,1.2,1.7,0.02,0.4,806.00万,118.13,1.18,1.17,1.2,1.15,0,3.97,0,0,0
300,00901,鹰力投资,0.24,1.7,0.0,0.04,76.00万,--,0.23600000000000002,0.225,0.249,0.225,0,-37.45,-71.3,-58.65,-25.2
301,01104,亚太资源,1.2,1.7,0.02,0.04,34.60万,1.15,1.18,1.18,1.21,1.18,0,617,-15.71,-850,913
302,00107,四川成渝高速公路,2.41,1.69,0.04,0.2,183.80万,3.71,2.37,2.37,2.41,2.34,0,1311,1437,1375,1300
303,00019,太古股份公司A,85.0,1.68,1.4,0.13,121.10万,4.90,83.6,84.8,85.0,83.6,0,35864,15384,16461,13697
304,01612,永胜医疗,0.61,1.67,0.01,0.0,--,29.61,0.6,0.0,0.0,0.0,0,20.88,48.15,0,0
305,01610,中粮肉食,1.22,1.67,0.02,0.09,346.40万,8.79,1.2,1.21,1.24,1.2,0,448,949,0,0
306,02362,金川国际,1.22,1.67,0.02,0.24,1164.30万,17.54,1.2,1.18,1.23,1.16,0,61.19,3.32,-370,-432
307,01884,eprint集团,0.61,1.67,0.01,0.37,201.60万,15.21,0.6,0.6,0.65,0.59,28.86,14.35,23.09,36.69,0
308,00968,信义光能,2.44,1.67,0.04,0.12,923.54万,7.48,2.4,2.38,2.45,2.36,0,2914,2448,1410,577
309,00539,冠华国际控股,0.12,1.65,0.0,0.34,1703.32万,1.62,0.121,0.121,0.124,0.11900000000000001,349,138,282,545,0
310,00152,深圳国际,14.82,1.65,0.24,0.12,248.89万,16.29,14.58,14.52,14.84,14.2,0,5587,3525,3703,4812
311,01360,MegaexpoHldg,1.86,1.64,0.03,0.11,162.00万,28.35,1.83,1.84,1.86,1.82,0,-20.24,-64.54,50.96,20.98
312,00603,中油燃气,0.62,1.64,0.01,0.01,67.24万,12.73,0.61,0.59,0.62,0.59,0,916,976,174,857
313,00915,道和环球,0.31,1.64,0.01,0.1,159.10万,--,0.305,0.32,0.33,0.305,0,421000,505000,2.69,0
314,02318,中国平安,71.55,1.63,1.15,0.92,6834.82万,9.94,70.4,70.1,72.35,69.45,0,,,,
315,02303,恒兴黄金,6.9,1.62,0.11,0.03,29.40万,22.14,6.79,6.92,6.92,6.77,0,337,257,53.59,-34.01
316,01822,弘达金融控股,0.32,1.61,0.01,0.0,21.00万,--,0.31,0.31,0.315,0.31,0,-1.54,-19.39,-4.72,-46.03
317,00931,中国天然气,1.28,1.59,0.02,0.11,627.85万,--,1.26,1.26,1.28,1.25,0,-136,155,402,351
318,03899,中集安瑞科,7.7,1.58,0.12,0.09,170.80万,29.87,7.58,7.55,7.77,7.5,0,740,666,718,1223
319,03618,重庆农村商业银行,4.5,1.58,0.07,0.4,1006.34万,3.46,4.43,4.47,4.63,4.34,0,23970,21662,21889,19802
320,00124,粤海置地,1.93,1.58,0.03,0.0,6.20万,1668.32,1.9,1.87,1.94,1.87,0,146,156,176,90.9
321,00699,神州租车,7.09,1.58,0.11,0.24,518.54万,13.26,6.98,6.98,7.09,6.8,0,1175,1760,1669,513
322,00765,PerfectechIntl,1.94,1.57,0.03,0.01,4.60万,--,1.91,1.93,1.94,1.93,0,-5.69,36.87,-10.71,13.84
323,01538,中奥到家,1.3,1.56,0.02,0.28,223.80万,9.60,1.28,1.26,1.32,1.2,0,149,24.26,35.37,0
324,03997,电讯首科,2.6,1.56,0.04,0.23,29.80万,13.19,2.56,2.58,2.6,2.54,29.52,27.39,26.92,29.72,0
325,01446,鸿福堂,0.65,1.56,0.01,0.01,4.80万,52.42,0.64,0.64,0.65,0.64,0,9.15,6.19,12.71,-29.62
326,01263,栢能集团,7.2,1.55,0.11,1.2,444.80万,9.47,7.09,7.15,7.3,6.95,0,359,158,-16.18,64.96
327,02386,中石化炼化工程,7.9,1.54,0.12,0.22,320.75万,25.34,7.78,7.71,7.94,7.68,0,1112,1935,3845,4039
328,01319,霭华押业信贷,0.33,1.54,0.01,0.04,73.60万,6.88,0.325,0.32,0.33,0.32,158,158,132,108,0
329,00771,自动系统,1.32,1.54,0.02,0.11,91.92万,14.68,1.3,1.31,1.32,1.26,0,69.75,38.98,27.58,29.59
330,00176,先机企业集团,0.33,1.54,0.01,0.02,37.60万,6.96,0.325,0.32,0.345,0.32,0,79.05,7.76,-7.73,0
331,01637,顺兴集团控股,0.66,1.54,0.01,0.1,37.80万,7.42,0.65,0.65,0.66,0.64,43.18,15.65,0,0,0
332,03315,金邦达宝嘉,1.99,1.53,0.03,0.0,2.50万,8.30,1.96,1.96,1.99,1.96,0,199,245,296,257
333,01043,光宇国际集团科技,2.69,1.51,0.04,0.24,91.40万,3.75,2.65,2.66,2.7,2.65,0,292,227,85.05,57.63
334,00586,海螺创业,27.0,1.5,0.4,0.2,367.85万,11.92,26.6,26.7,27.0,26.35,0,700,772,725,560
335,00189,东岳集团,6.09,1.5,0.09,0.41,872.60万,6.68,6.0,6.02,6.15,5.92,0,2142,862,-797,691
336,01029,铁货,0.14,1.49,0.0,0.17,1188.20万,1.09,0.134,0.134,0.136,0.131,0,113,-18.81,-504,-300
337,02638,港灯-SS,8.2,1.49,0.12,0.07,640.50万,21.69,8.08,8.08,8.25,8.03,0,5280,5172,5288,5027
338,01811,中广核新能源,1.37,1.48,0.02,0.07,311.60万,12.18,1.35,1.35,1.38,1.32,0,166,177,159,150
339,00960,龙湖集团,20.55,1.48,0.3,0.08,463.56万,7.90,20.25,20.2,20.6,19.5,0,26554,15956,13938,13627
340,00145,香港建屋贷款,0.07,1.47,0.0,0.01,34.40万,--,0.068,0.068,0.069,0.068,0,-125,-139,-779,-193
341,00500,先丰服务集团,1.39,1.46,0.02,0.02,37.10万,--,1.37,1.36,1.39,1.33,0,-221,-199,-116,-134
342,00178,莎莎国际,4.18,1.46,0.06,0.46,1395.88万,28.63,4.12,4.12,4.26,4.1,549,395,461,992,0
343,00031,航天控股,0.7,1.45,0.01,0.06,194.70万,4.44,0.69,0.68,0.7,0.68,0,932,1723,2647,728
344,01041,林达控股,0.21,1.44,0.0,0.06,98.28万,6.96,0.20800000000000002,0.20199999999999999,0.213,0.201,0,32.12,-136,-257,129
345,00832,建业地产,3.55,1.43,0.05,0.05,135.80万,8.92,3.5,3.43,3.56,3.4,0,1910,1295,1933,2292
346,00111,信达国际控股,0.71,1.43,0.01,0.01,3.00万,6.86,0.7,0.7,0.75,0.7,0,81.95,64.03,46.33,17.81
347,02099,中国黄金国际,12.86,1.42,0.18,0.18,71.93万,91.02,12.68,12.88,13.1,12.5,0,78.63,34.38,38.72,73.36
348,01635,大众公用,2.87,1.41,0.04,0.01,3.20万,61.08,2.83,2.87,2.88,2.87,0,627,681,0,0
349,00582,蓝鼎国际,5.03,1.41,0.07,0.02,68.20万,986.27,4.96,4.93,5.12,4.88,0,-140,-1315,-1089,-344
350,00208,保利达资产,0.72,1.41,0.01,0.07,305.00万,11.86,0.71,0.71,0.73,0.71,0,269,-4.75,-142,-174
351,03988,中国银行,3.61,1.41,0.05,0.42,3.48亿,4.51,3.56,3.57,3.64,3.52,0,483761,485656,473912,456328
352,03301,融信中国,9.47,1.39,0.13,0.39,628.85万,6.47,9.34,9.44,9.54,8.75,0,4484,2001,2053,0
353,02383,TOM集团,2.19,1.39,0.03,0.01,30.80万,--,2.16,2.17,2.2,2.16,0,-246,-218,-143,-5.35
354,00711,亚洲联合基建控股,0.73,1.39,0.01,0.03,57.60万,8.27,0.72,0.72,0.73,0.7,230,236,350,145,0
355,00332,元亨燃气,0.73,1.39,0.01,0.06,356.00万,26.80,0.72,0.72,0.73,0.71,212,-91.33,-6.09,29.42,0
356,01372,比速科技,4.4,1.38,0.06,0.05,10.00万,23.28,4.34,4.39,4.4,4.39,0,69.89,-32.35,19.05,0
357,01385,上海复旦,8.09,1.38,0.11,0.06,15.80万,19.92,7.98,7.96,8.14,7.92,0,246,260,193,184
358,01546,德莱建业,0.74,1.37,0.01,0.02,16.00万,9.67,0.73,0.76,0.76,0.72,74.52,30.16,6.01,0,0
359,00419,华谊腾讯娱乐,0.37,1.37,0.01,0.03,342.25万,--,0.365,0.355,0.37,0.355,0,-141,-139,-128,26.3
360,00291,华润啤酒,37.4,1.35,0.5,0.14,439.14万,86.65,36.9,36.85,37.4,36.3,0,1816,1739,-2453,1841
361,01729,汇聚科技,0.38,1.33,0.01,0.09,169.20万,4.38,0.375,0.375,0.385,0.37,171,0,0,0,0
362,00663,金山能源,0.15,1.33,0.0,0.01,43.00万,--,0.15,0.14800000000000002,0.152,0.14800000000000002,0,-112,-179,1830,-1846
363,06829,龙升集团控股,0.38,1.33,0.01,0.04,48.00万,7.02,0.375,0.375,0.38,0.375,64.1,0,0,0,0
364,01131,鸿宝资源,1.53,1.32,0.02,0.13,807.50万,22.84,1.51,1.51,1.54,1.5,766,388,509,213,0
365,01226,中国投融资,0.08,1.32,0.0,0.11,249.00万,--,0.076,0.076,0.079,0.076,-1126,439,41.47,2.81,0
366,00154,北京控股环境集团,0.77,1.32,0.01,0.0,5.30万,6.07,0.76,0.75,0.77,0.75,0,358,102,108,10.78
367,01552,BHCCHolding,0.39,1.32,0.01,0.04,36.00万,8.34,0.38,0.38,0.385,0.38,0,8.44,0,0,0
368,02317,味丹国际,0.78,1.3,0.01,0.01,10.00万,7.99,0.77,0.77,0.77,0.77,0,23.05,28.68,16.24,-1.13
369,01968,兴纺控股,3.16,1.28,0.04,0.98,629.60万,15.99,3.12,3.15,3.2,3.03,0,0,0,0,0
370,01231,新矿资源,0.79,1.28,0.01,0.06,228.00万,--,0.78,0.8,0.8,0.8,0,-47.2,-544,-45.64,-45.81
371,06899,联众,0.79,1.28,0.01,0.0,3.20万,--,0.78,0.78,0.79,0.77,0,-36.6,146,139,112
372,00460,四环医药,1.59,1.27,0.02,0.13,1206.16万,8.67,1.57,1.57,1.59,1.54,0,1688,2131,2694,1979
373,01717,澳优,9.58,1.27,0.12,0.1,126.90万,24.57,9.46,9.28,9.71,8.95,0,439,298,3.79,137
374,00235,中策集团,0.08,1.27,0.0,0.05,865.50万,10.81,0.079,0.079,0.08,0.076,0,178,-518,693,381
375,01345,中国先锋医药,2.4,1.27,0.03,0.02,31.10万,9.10,2.37,2.37,2.42,2.36,0,309,282,207,305
376,00108,国锐地产,0.8,1.27,0.01,0.06,161.00万,--,0.79,0.79,0.81,0.77,0,-67.63,-34.68,-18.41,-8.15
377,00362,中国天化工,0.4,1.27,0.01,0.32,350.50万,--,0.395,0.39,0.4,0.38,0,-91.74,-444,-279,-638
378,00595,AVConceptHold,0.4,1.27,0.01,0.04,35.40万,2.27,0.395,0.385,0.405,0.385,164,276,757000,-64.38,0
379,00191,丽新国际,11.34,1.25,0.14,0.01,2.30万,3.22,11.2,11.38,11.5,11.1,0,2037,773,2185,1659
380,03606,福耀玻璃,28.35,1.25,0.35,0.37,185.56万,25.78,28.0,27.7,28.4,27.45,0,3711,3970,3207,0
381,00851,盛源控股,0.24,1.25,0.0,0.01,30.00万,--,0.24,0.24,0.245,0.24,0,-182,-15.03,-31.73,-2.65
382,02016,浙商银行,4.08,1.24,0.05,0.0,2.50万,5.97,4.03,4.03,4.1,4.02,0,34264,33653,25130,0
383,00418,方正控股,0.41,1.24,0.01,0.03,31.20万,5.47,0.405,0.405,0.41,0.4,0,91.23,44.16,25.53,10.79
384,01030,新城发展控股,6.6,1.23,0.08,0.41,2416.72万,8.22,6.52,6.54,6.64,6.22,0,11155,4738,3837,3065
385,00845,恒盛地产,0.41,1.22,0.01,0.03,210.20万,--,0.41,0.415,0.415,0.395,0,-2013,-4850,-3888,-2636
386,02628,中国人寿,19.98,1.22,0.24,0.49,3625.43万,8.33,19.74,20.0,20.25,19.58,0,,,,
387,02952,蓝鼎国际（旧）,5.0,1.22,0.06,0.01,21.00万,980.39,4.94,4.98,5.0,4.86,0,0,0,0,0
388,00047,合兴集团,0.17,1.21,0.0,0.0,13.98万,9.77,0.165,0.165,0.168,0.162,0,242,177,94.1,48.28
389,00094,绿心集团,0.84,1.21,0.01,0.01,11.00万,15.00,0.83,0.83,0.84,0.83,0,40.82,-980000,-616,-183
390,00710,京东方精电,2.53,1.2,0.03,0.07,48.80万,84.33,2.5,2.5,2.6,2.38,0,20.63,59.7,325,273
391,01866,中国心连心化肥,3.4,1.19,0.04,0.06,56.30万,8.35,3.36,3.42,3.42,3.29,0,485,40.09,478,285
392,03636,保利文化,11.9,1.19,0.14,0.02,1.51万,245.88,11.76,11.7,12.48,11.7,0,484,484,389,487
393,00056,联合地产(香港),1.71,1.18,0.02,0.02,162.02万,2.92,1.69,1.71,1.73,1.69,0,5590,5256,6232,3448
394,00903,冠捷科技,0.86,1.18,0.01,0.01,18.00万,--,0.85,0.87,0.87,0.84,0,1.83,125,58.98,89.71
395,00842,理士国际,0.86,1.18,0.01,0.03,41.30万,3.98,0.85,0.81,0.86,0.8,0,307,281,135,112
396,01978,叙福楼集团,0.86,1.18,0.01,0.19,154.00万,--,0.85,0.84,0.86,0.82,0,0,0,0,0
397,02689,玖龙纸业,8.6,1.18,0.1,0.23,1059.15万,3.86,8.5,8.52,8.61,8.3,0,6561,4331,3240,3623
398,00010,恒隆集团,21.5,1.18,0.25,0.06,83.44万,5.51,21.25,21.15,21.55,20.95,0,11291,8641,6956,14486
399,00113,迪生创建,3.45,1.17,0.04,0.02,6.70万,8.80,3.41,3.38,3.45,3.37,164,87.94,-276,-83.31,0
400,01083,港华燃气,7.79,1.17,0.09,0.06,180.31万,15.62,7.7,7.66,7.83,7.48,0,1918,1455,1268,1531
401,02883,中海油田服务,6.96,1.16,0.08,0.24,429.95万,--,6.88,6.88,6.96,6.74,0,1428,-11368,1632,8426
402,00023,东亚银行,30.45,1.16,0.35,0.03,89.01万,9.49,30.1,30.1,30.6,30.05,0,15953,14714,15867,0
403,01889,三爱健康集团,0.43,1.16,0.01,0.04,112.25万,--,0.43,0.43,0.45,0.43,0,-1035,-503,57.58,-41.2
404,00801,金卫医疗,0.87,1.16,0.01,0.01,14.80万,0.76,0.86,0.85,0.88,0.85,-298,-312,41.11,289,0
405,00914,海螺水泥,43.75,1.16,0.5,1.27,1656.43万,9.72,43.25,43.5,44.55,42.2,0,21839,12588,11087,16025
406,00187,京城机电股份,1.75,1.16,0.02,0.02,2.00万,--,1.73,1.66,1.76,1.66,0,3.03,-198,-298,-63.91
407,01669,环球信贷集团,0.88,1.15,0.01,0.06,23.20万,5.57,0.87,0.87,0.88,0.82,0,74,88.15,57.51,43.62
408,01707,致浩达控股,0.44,1.15,0.01,0.27,377.60万,55.70,0.435,0.43,0.44,0.425,0,14.34,0,0,0
409,01749,杉杉品牌,2.65,1.15,0.03,1.6,53.60万,4.91,2.62,2.57,2.67,2.56,0,0,0,0,0
410,00354,中国软件国际,6.2,1.14,0.07,0.33,811.00万,21.92,6.13,6.15,6.23,6.03,0,633,525,420,297
411,00059,天誉置业,5.33,1.14,0.06,0.1,257.80万,21.17,5.27,5.3,5.37,5.22,0,1039,95.76,-208,-168
