序号,code,name,现价,涨跌幅(%),涨跌,换手(%),成交量,市盈率,昨收,开盘价,最高价,最低价,2018_profit,2017_profit,2016_profit,2015_profit,2014_profit
295,00386,中国石油化工股份,7.15,1.71,0.12,0.55,1.41亿,9.23,7.03,7.15,7.23,7.02,0,71470百万,77193百万,57028百万,73487百万
296,00735,中国电力清洁能源,3.59,1.7,0.06,0.01,14.10万,8.85,3.53,3.52,3.62,3.46,0,1043百万,1123百万,647百万,746百万
297,00101,恒隆地产,15.58,1.7,0.26,0.06,276.04万,8.61,15.32,15.26,15.6,15.2,0,10478百万,8234百万,6509百万,14067百万
298,01235,专业旅运,0.6,1.7,0.01,0.02,12.00万,200.00,0.59,0.59,0.6,0.59,1.38百万,2.21百万,36.73百万,54.35百万,0
299,02022,游莱互动,1.2,1.7,0.02,0.4,806.00万,118.13,1.18,1.17,1.2,1.15,0,3.97百万,0,0,0
300,00901,鹰力投资,0.24,1.7,0.0,0.04,76.00万,--,0.23600000000000002,0.225,0.249,0.225,0,-37.45百万,-71.3百万,-58.65百万,-25.2百万
301,01104,亚太资源,1.2,1.7,0.02,0.04,34.60万,1.15,1.18,1.18,1.21,1.18,0,617百万,-15.71百万,-850百万,913百万
302,00107,四川成渝高速公路,2.41,1.69,0.04,0.2,183.80万,3.71,2.37,2.37,2.41,2.34,0,1311百万,1437百万,1375百万,1300百万
303,00019,太古股份公司A,85.0,1.68,1.4,0.13,121.10万,4.90,83.6,84.8,85.0,83.6,0,35864百万,15384百万,16461百万,13697百万
304,01612,永胜医疗,0.61,1.67,0.01,0.0,--,29.61,0.6,0.0,0.0,0.0,0,20.88百万,48.15百万,0,0
305,01610,中粮肉食,1.22,1.67,0.02,0.09,346.40万,8.79,1.2,1.21,1.24,1.2,0,448百万,949百万,0,0
306,02362,金川国际,1.22,1.67,0.02,0.24,1164.30万,17.54,1.2,1.18,1.23,1.16,0,61.19百万,3.32百万,-370百万,-432百万
307,01884,eprint集团,0.61,1.67,0.01,0.37,201.60万,15.21,0.6,0.6,0.65,0.59,28.86百万,14.35百万,23.09百万,36.69百万,0
308,00968,信义光能,2.44,1.67,0.04,0.12,923.54万,7.48,2.4,2.38,2.45,2.36,0,2914百万,2448百万,1410百万,577百万
309,00539,冠华国际控股,0.12,1.65,0.0,0.34,1703.32万,1.62,0.121,0.121,0.124,0.11900000000000001,349百万,138百万,282百万,545百万,0
310,00152,深圳国际,14.82,1.65,0.24,0.12,248.89万,16.29,14.58,14.52,14.84,14.2,0,5587百万,3525百万,3703百万,4812百万
311,01360,MegaexpoHldg,1.86,1.64,0.03,0.11,162.00万,28.35,1.83,1.84,1.86,1.82,0,-20.24百万,-64.54百万,50.96百万,20.98百万
312,00603,中油燃气,0.62,1.64,0.01,0.01,67.24万,12.73,0.61,0.59,0.62,0.59,0,916百万,976百万,174百万,857百万
313,00915,道和环球,0.31,1.64,0.01,0.1,159.10万,--,0.305,0.32,0.33,0.305,0,421000百万,505000百万,2.69百万,0
314,02318,中国平安,71.55,1.63,1.15,0.92,6834.82万,9.94,70.4,70.1,72.35,69.45,0,,,,
315,02303,恒兴黄金,6.9,1.62,0.11,0.03,29.40万,22.14,6.79,6.92,6.92,6.77,0,337百万,257百万,53.59百万,-34.01百万
316,01822,弘达金融控股,0.32,1.61,0.01,0.0,21.00万,--,0.31,0.31,0.315,0.31,0,-1.54百万,-19.39百万,-4.72百万,-46.03百万
317,00931,中国天然气,1.28,1.59,0.02,0.11,627.85万,--,1.26,1.26,1.28,1.25,0,-136百万,155百万,402百万,351百万
318,03899,中集安瑞科,7.7,1.58,0.12,0.09,170.80万,29.87,7.58,7.55,7.77,7.5,0,740百万,666百万,718百万,1223百万
319,03618,重庆农村商业银行,4.5,1.58,0.07,0.4,1006.34万,3.46,4.43,4.47,4.63,4.34,0,23970百万,21662百万,21889百万,19802百万
320,00124,粤海置地,1.93,1.58,0.03,0.0,6.20万,1668.32,1.9,1.87,1.94,1.87,0,146百万,156百万,176百万,90.9百万
321,00699,神州租车,7.09,1.58,0.11,0.24,518.54万,13.26,6.98,6.98,7.09,6.8,0,1175百万,1760百万,1669百万,513百万
322,00765,PerfectechIntl,1.94,1.57,0.03,0.01,4.60万,--,1.91,1.93,1.94,1.93,0,-5.69百万,36.87百万,-10.71百万,13.84百万
323,01538,中奥到家,1.3,1.56,0.02,0.28,223.80万,9.60,1.28,1.26,1.32,1.2,0,149百万,24.26百万,35.37百万,0
324,03997,电讯首科,2.6,1.56,0.04,0.23,29.80万,13.19,2.56,2.58,2.6,2.54,29.52百万,27.39百万,26.92百万,29.72百万,0
325,01446,鸿福堂,0.65,1.56,0.01,0.01,4.80万,52.42,0.64,0.64,0.65,0.64,0,9.15百万,6.19百万,12.71百万,-29.62百万
326,01263,栢能集团,7.2,1.55,0.11,1.2,444.80万,9.47,7.09,7.15,7.3,6.95,0,359百万,158百万,-16.18百万,64.96百万
327,02386,中石化炼化工程,7.9,1.54,0.12,0.22,320.75万,25.34,7.78,7.71,7.94,7.68,0,1112百万,1935百万,3845百万,4039百万
328,01319,霭华押业信贷,0.33,1.54,0.01,0.04,73.60万,6.88,0.325,0.32,0.33,0.32,158百万,158百万,132百万,108百万,0
329,00771,自动系统,1.32,1.54,0.02,0.11,91.92万,14.68,1.3,1.31,1.32,1.26,0,69.75百万,38.98百万,27.58百万,29.59百万
330,00176,先机企业集团,0.33,1.54,0.01,0.02,37.60万,6.96,0.325,0.32,0.345,0.32,0,79.05百万,7.76百万,-7.73百万,0
331,01637,顺兴集团控股,0.66,1.54,0.01,0.1,37.80万,7.42,0.65,0.65,0.66,0.64,43.18百万,15.65百万,0,0,0
332,03315,金邦达宝嘉,1.99,1.53,0.03,0.0,2.50万,8.30,1.96,1.96,1.99,1.96,0,199百万,245百万,296百万,257百万
333,01043,光宇国际集团科技,2.69,1.51,0.04,0.24,91.40万,3.75,2.65,2.66,2.7,2.65,0,292百万,227百万,85.05百万,57.63百万
334,00586,海螺创业,27.0,1.5,0.4,0.2,367.85万,11.92,26.6,26.7,27.0,26.35,0,700百万,772百万,725百万,560百万
335,00189,东岳集团,6.09,1.5,0.09,0.41,872.60万,6.68,6.0,6.02,6.15,5.92,0,2142百万,862百万,-797百万,691百万
336,01029,铁货,0.14,1.49,0.0,0.17,1188.20万,1.09,0.134,0.134,0.136,0.131,0,113百万,-18.81百万,-504百万,-300百万
337,02638,港灯-SS,8.2,1.49,0.12,0.07,640.50万,21.69,8.08,8.08,8.25,8.03,0,5280百万,5172百万,5288百万,5027百万
338,01811,中广核新能源,1.37,1.48,0.02,0.07,311.60万,12.18,1.35,1.35,1.38,1.32,0,166百万,177百万,159百万,150百万
339,00960,龙湖集团,20.55,1.48,0.3,0.08,463.56万,7.90,20.25,20.2,20.6,19.5,0,26554百万,15956百万,13938百万,13627百万
340,00145,香港建屋贷款,0.07,1.47,0.0,0.01,34.40万,--,0.068,0.068,0.069,0.068,0,-125百万,-139百万,-779百万,-193百万
341,00500,先丰服务集团,1.39,1.46,0.02,0.02,37.10万,--,1.37,1.36,1.39,1.33,0,-221百万,-199百万,-116百万,-134百万
342,00178,莎莎国际,4.18,1.46,0.06,0.46,1395.88万,28.63,4.12,4.12,4.26,4.1,549百万,395百万,461百万,992百万,0
343,00031,航天控股,0.7,1.45,0.01,0.06,194.70万,4.44,0.69,0.68,0.7,0.68,0,932百万,1723百万,2647百万,728百万
344,01041,林达控股,0.21,1.44,0.0,0.06,98.28万,6.96,0.20800000000000002,0.20199999999999999,0.213,0.201,0,32.12百万,-136百万,-257百万,129百万
345,00832,建业地产,3.55,1.43,0.05,0.05,135.80万,8.92,3.5,3.43,3.56,3.4,0,1910百万,1295百万,1933百万,2292百万
346,00111,信达国际控股,0.71,1.43,0.01,0.01,3.00万,6.86,0.7,0.7,0.75,0.7,0,81.95百万,64.03百万,46.33百万,17.81百万
347,02099,中国黄金国际,12.86,1.42,0.18,0.18,71.93万,91.02,12.68,12.88,13.1,12.5,0,78.63百万,34.38百万,38.72百万,73.36百万
348,01635,大众公用,2.87,1.41,0.04,0.01,3.20万,61.08,2.83,2.87,2.88,2.87,0,627百万,681百万,0,0
349,00582,蓝鼎国际,5.03,1.41,0.07,0.02,68.20万,986.27,4.96,4.93,5.12,4.88,0,-140百万,-1315百万,-1089百万,-344百万
350,00208,保利达资产,0.72,1.41,0.01,0.07,305.00万,11.86,0.71,0.71,0.73,0.71,0,269百万,-4.75百万,-142百万,-174百万
351,03988,中国银行,3.61,1.41,0.05,0.42,3.48亿,4.51,3.56,3.57,3.64,3.52,0,483761百万,485656百万,473912百万,456328百万
352,03301,融信中国,9.47,1.39,0.13,0.39,628.85万,6.47,9.34,9.44,9.54,8.75,0,4484百万,2001百万,2053百万,0
353,02383,TOM集团,2.19,1.39,0.03,0.01,30.80万,--,2.16,2.17,2.2,2.16,0,-246百万,-218百万,-143百万,-5.35百万
354,00711,亚洲联合基建控股,0.73,1.39,0.01,0.03,57.60万,8.27,0.72,0.72,0.73,0.7,230百万,236百万,350百万,145百万,0
355,00332,元亨燃气,0.73,1.39,0.01,0.06,356.00万,26.80,0.72,0.72,0.73,0.71,212百万,-91.33百万,-6.09百万,29.42百万,0
356,01372,比速科技,4.4,1.38,0.06,0.05,10.00万,23.28,4.34,4.39,4.4,4.39,0,69.89百万,-32.35百万,19.05百万,0
357,01385,上海复旦,8.09,1.38,0.11,0.06,15.80万,19.92,7.98,7.96,8.14,7.92,0,246百万,260百万,193百万,184百万
358,01546,德莱建业,0.74,1.37,0.01,0.02,16.00万,9.67,0.73,0.76,0.76,0.72,74.52百万,30.16百万,6.01百万,0,0
359,00419,华谊腾讯娱乐,0.37,1.37,0.01,0.03,342.25万,--,0.365,0.355,0.37,0.355,0,-141百万,-139百万,-128百万,26.3百万
360,00291,华润啤酒,37.4,1.35,0.5,0.14,439.14万,86.65,36.9,36.85,37.4,36.3,0,1816百万,1739百万,-2453百万,1841百万
